pl_name,hostname,default_flag,sy_snum,sy_pnum,soltype,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_bmasse,pl_bmassprov,pl_orbeccen,pl_eqt,st_teff,st_rad,st_met,st_metratio,st_lum,st_age,sy_dist
Kepler-529 b,Kepler-529,0,1,3,Published Confirmed,0,1.9803601,,,,,,,,,,,,,,799.008
Kepler-529 b,Kepler-529,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,1.98035667,0.0309,2.1,,,,0,1662,6078,1.19,-0.16,[Fe/H],,,799.008
Kepler-529 b,Kepler-529,0,1,3,Kepler Project Candidate (q1_q8_koi),0,1.9803619,0.032,1.92,,,,0,1582,6278,1.04,,,,0.2,799.008
Kepler-529 b,Kepler-529,0,1,3,Published Confirmed,0,1.98034999,,,,,,,,,,,,,,799.008
Kepler-529 b,Kepler-529,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,1.98035667,,,,,,,,,,,,,,799.008
Kepler-529 b,Kepler-529,1,1,3,Published Confirmed,0,1.98035766,,1.86,,,,,,6087,1.14,-0.1,[Fe/H],,3.98,799.008
Kepler-529 c,Kepler-529,1,1,3,Published Confirmed,0,12.8345022,,2,,,,,,6087,1.14,-0.1,[Fe/H],,3.98,799.008
Kepler-529 c,Kepler-529,0,1,3,Published Confirmed,0,12.83447558,,,,,,,,,,,,,,799.008
Kepler-529 c,Kepler-529,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,12.8344771,,,,,,,,,,,,,,799.008
Kepler-529 c,Kepler-529,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,12.8345022,0.1065,1.57,,,,0,795,6248,0.89,-0.5,[Fe/H],,,799.008
Kepler-529 c,Kepler-529,0,1,3,Kepler Project Candidate (q1_q16_koi),0,12.8345022,0.1065,1.57,,,,0,795,6248,0.89,-0.5,[Fe/H],,,799.008
Kepler-529 c,Kepler-529,0,1,3,Kepler Project Candidate (q1_q8_koi),0,12.83404,0.112,2.06,,,,0,845,6278,1.04,,,,0.2,799.008
Kepler-529 c,Kepler-529,0,1,3,Published Confirmed,0,12.83443354,,,,,,,,,,,,,,799.008
Kepler-529 c,Kepler-529,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,12.8344771,0.1075,2.55,,,,0,891,6078,1.19,-0.16,[Fe/H],,,799.008
Kepler-529 c,Kepler-529,0,1,3,Kepler Project Candidate (q1_q12_koi),0,12.8345022,0.1065,1.57,,,,0,795,6248,0.89,-0.5,[Fe/H],,,799.008
Kepler-529 d,Kepler-529,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,35.8656484,0.2134,2.44,,,,0,633,6078,1.19,-0.16,[Fe/H],,,799.008
Kepler-529 d,Kepler-529,0,1,3,Kepler Project Candidate (q1_q8_koi),0,35.86286,0.222,1.78,,,,0,601,6278,1.04,,,,0.2,799.008
Kepler-529 d,Kepler-529,1,1,3,Published Confirmed,0,35.86619949,,2.795,,,,,,6078,1.19,-0.16,[Fe/H],,,799.008
Kepler-529 d,Kepler-529,0,1,3,Kepler Project Candidate (q1_q12_koi),0,35.8657306,0.2113,1.61,,,,0,564,6248,0.89,-0.5,[Fe/H],,,799.008
Kepler-529 d,Kepler-529,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,35.8656484,,,,,,,,,,,,,,799.008
Kepler-529 d,Kepler-529,0,1,3,Kepler Project Candidate (q1_q16_koi),0,35.8657306,0.2113,1.61,,,,0,564,6248,0.89,-0.5,[Fe/H],,,799.008
Kepler-529 d,Kepler-529,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,35.8657306,0.2113,1.61,,,,0,564,6248,0.89,-0.5,[Fe/H],,,799.008
Kepler-53 b,Kepler-53,0,1,3,Published Confirmed,0,18.64934587,,,,,,,,5653,1.09,,,0.036,,1366.07
Kepler-53 b,Kepler-53,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,18.64932728,,,,,,,,5653,1.09,,,0.036,,1366.07
Kepler-53 b,Kepler-53,0,1,3,Published Confirmed,0,,,3.225,,,,,,5766,1.09,,,,,1366.07
Kepler-53 b,Kepler-53,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,18.64929678,0.1385,2.9,,,,0,700,6079,0.94,-0.2,[Fe/H],,,1366.07
Kepler-53 b,Kepler-53,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,18.64932728,0.139,3.12,,,,0,701,5775,1.05,0.16,[Fe/H],,,1366.07
Kepler-53 b,Kepler-53,1,1,3,Published Confirmed,0,18.6489525,,2.89,111,111,Mass,,,5858,0.89,,,,,1366.07
Kepler-53 b,Kepler-53,0,1,3,Published Confirmed,0,18.64929678,,2.95,,,,,,5767,0.97,-0.03,[Fe/H],,3.89,1366.07
Kepler-53 b,Kepler-53,0,1,3,Kepler Project Candidate (q1_q16_koi),0,18.64929678,0.1385,2.9,,,,0,700,6079,0.94,-0.2,[Fe/H],,,1366.07
Kepler-53 b,Kepler-53,0,1,3,Kepler Project Candidate (q1_q8_koi),0,18.64895,0.141,3.1,,,,0,703,6086,0.97,,,,0.3,1366.07
Kepler-53 b,Kepler-53,0,1,3,Kepler Project Candidate (q1_q12_koi),0,18.64929678,0.1385,2.9,,,,0,700,6079,0.94,-0.2,[Fe/H],,,1366.07
Kepler-53 b,Kepler-53,0,1,3,Published Confirmed,0,18.649,,2.84,103.1,103.1,Mass,,,,0.94,,,,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Published Confirmed,0,38.55760865,,,,,,,,5653,1.09,,,0.036,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,38.5575914,0.2248,3.57,,,,0,550,6079,0.94,-0.2,[Fe/H],,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Kepler Project Candidate (q1_q12_koi),0,38.5575914,0.2248,3.57,,,,0,550,6079,0.94,-0.2,[Fe/H],,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Published Confirmed,0,38.5575914,,3.7,,,,,,5767,0.97,-0.03,[Fe/H],,3.89,1366.07
Kepler-53 c,Kepler-53,1,1,3,Published Confirmed,0,38.5583038,,3.17,36,36,Mass,,,5858,0.89,,,,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Kepler Project Candidate (q1_q8_koi),0,38.55831,0.228,3.5,,,,0,553,6086,0.97,,,,0.3,1366.07
Kepler-53 c,Kepler-53,0,1,3,Published Confirmed,0,38.558,,3.12,35.5,35.5,Mass,,,,0.94,,,,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,38.5576546,,,,,,,,5653,1.09,,,0.036,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Published Confirmed,0,38.55801645,,,,,,,,5653,1.09,,,0.036,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,38.5576546,0.2255,4.02,,,,0,550,5775,1.05,0.16,[Fe/H],,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Kepler Project Candidate (q1_q16_koi),0,38.5575914,0.2248,3.57,,,,0,550,6079,0.94,-0.2,[Fe/H],,,1366.07
Kepler-53 c,Kepler-53,0,1,3,Published Confirmed,0,,,4.163,,,,,,5766,1.09,,,,,1366.07
Kepler-53 d,Kepler-53,0,1,3,Published Confirmed,0,9.75193395,,,,,,,,5653,1.09,,,0.036,,1366.07
Kepler-53 d,Kepler-53,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,9.75192101,0.0902,2.76,,,,0,870,5775,1.05,0.16,[Fe/H],,,1366.07
Kepler-53 d,Kepler-53,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,9.75192101,,,,,,,,5653,1.09,,,0.036,,1366.07
Kepler-53 d,Kepler-53,0,1,3,Kepler Project Candidate (q1_q12_koi),0,9.75193182,0.0899,2.44,,,,0,869,6079,0.94,-0.2,[Fe/H],,,1366.07
Kepler-53 d,Kepler-53,1,1,3,Published Confirmed,0,9.751962,0.091,2.12,,,,,,6085,0.96,,,,,1366.07
Kepler-53 d,Kepler-53,0,1,3,Kepler Project Candidate (q1_q16_koi),0,9.75193182,0.0899,2.44,,,,0,869,6079,0.94,-0.2,[Fe/H],,,1366.07
Kepler-53 d,Kepler-53,0,1,3,Published Confirmed,0,9.75193182,,2.54,,,,,,5767,0.97,-0.03,[Fe/H],,3.89,1366.07
Kepler-53 d,Kepler-53,0,1,3,Published Confirmed,0,,,2.861,,,,,,5766,1.09,,,,,1366.07
Kepler-53 d,Kepler-53,0,1,3,Kepler Project Candidate (q1_q8_koi),0,9.75193,0.091,2.1,,,,0,875,6086,0.97,,,,0.3,1366.07
Kepler-53 d,Kepler-53,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,9.75193182,0.0899,2.44,,,,0,869,6079,0.94,-0.2,[Fe/H],,,1366.07
Kepler-530 b,Kepler-530,0,2,1,Published Confirmed,0,,,2.951,,,,,,5600,0.89,,,,,457.709
Kepler-530 b,Kepler-530,0,2,1,Kepler Project Candidate (q1_q12_koi),0,39.30941904,0.2186,3.58,,,,0,576,5957,1.05,-0.34,[Fe/H],,,457.709
Kepler-530 b,Kepler-530,0,2,1,Published Confirmed,0,39.30940215,,,,,,,,5685.71,0.88,-0.229,[M/H],-0.132,,457.709
Kepler-530 b,Kepler-530,0,2,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,39.30944096,,,,,,,,5685.71,0.88,-0.229,[M/H],-0.132,,457.709
Kepler-530 b,Kepler-530,1,2,1,Published Confirmed,0,39.30941904,,3.01,,,,,,5697,0.89,-0.08,[Fe/H],,1.78,457.709
Kepler-530 b,Kepler-530,0,2,1,Kepler Project Candidate (q1_q8_koi),0,39.30924,0.226,3.8,,,,0,588,5984,1.12,,,,6.2,457.709
Kepler-530 b,Kepler-530,0,2,1,Kepler Project Candidate (q1_q17_dr25_koi),0,39.30944096,0.2212,2.87,,,,0,488,5607,0.86,-0.04,[Fe/H],,,457.709
Kepler-530 b,Kepler-530,0,2,1,Kepler Project Candidate (q1_q16_koi),0,39.30941904,0.2186,3.58,,,,0,576,5957,1.05,-0.34,[Fe/H],,,457.709
Kepler-530 b,Kepler-530,0,2,1,Kepler Project Candidate (q1_q17_dr24_koi),0,39.30941904,0.2186,3.58,,,,0,576,5957,1.05,-0.34,[Fe/H],,,457.709
Kepler-530 b,Kepler-530,0,2,1,Published Confirmed,0,39.30941057,,,,,,,,5685.71,0.88,-0.229,[M/H],-0.132,,457.709
Kepler-531 b,Kepler-531,0,1,1,Published Confirmed,0,29.88485994,,,,,,,,4784.52,0.77,-0.004,[M/H],-0.552,,252.762
Kepler-531 b,Kepler-531,0,1,1,Published Confirmed,0,,,2.754,,,,,,4935,0.73,,,,,252.762
Kepler-531 b,Kepler-531,1,1,1,Published Confirmed,0,29.88485741,,2.78,,,,,,4893,0.75,-0.03,[Fe/H],,7.76,252.762
Kepler-531 b,Kepler-531,0,1,1,Kepler Project Candidate (q1_q8_koi),0,29.88571,0.171,2.72,,,,0,437,4869,0.71,,,,9.3,252.762
Kepler-531 b,Kepler-531,0,1,1,Kepler Project Candidate (q1_q12_koi),0,29.88485741,0.1694,2.77,,,,0,453,4883,0.75,-0.08,[Fe/H],,,252.762
Kepler-531 b,Kepler-531,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,29.88485741,0.1694,2.77,,,,0,453,4883,0.75,-0.08,[Fe/H],,,252.762
Kepler-531 b,Kepler-531,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,29.88487723,,,,,,,,4784.52,0.77,-0.004,[M/H],-0.552,,252.762
Kepler-531 b,Kepler-531,0,1,1,Kepler Project Candidate (q1_q16_koi),0,29.88485741,0.1694,2.77,,,,0,453,4883,0.75,-0.08,[Fe/H],,,252.762
Kepler-531 b,Kepler-531,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,29.88487723,0.1694,2.81,,,,0,453,4883,0.75,-0.08,[Fe/H],,,252.762
Kepler-532 b,Kepler-532,0,1,1,Published Confirmed,0,,,2.562,,,,,,5120,0.75,,,,,312.798
Kepler-532 b,Kepler-532,0,1,1,Published Confirmed,0,12.92493305,,,,,,,,5028,0.78,,,-0.458,,312.798
Kepler-532 b,Kepler-532,0,1,1,Kepler Project Candidate (q1_q16_koi),0,12.92491623,0.0986,2.62,,,,0,642,5088,0.81,-0.06,[Fe/H],,,312.798
Kepler-532 b,Kepler-532,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,12.92491623,0.0986,2.62,,,,0,642,5088,0.81,-0.06,[Fe/H],,,312.798
Kepler-532 b,Kepler-532,0,1,1,Kepler Project Candidate (q1_q8_koi),0,12.924909,0.1,2.4,,,,0,624,5107,0.77,,,,7.2,312.798
Kepler-532 b,Kepler-532,0,1,1,Published Confirmed,0,12.924907,,,,,,,,5028,0.78,,,-0.458,,312.798
Kepler-532 b,Kepler-532,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,12.92489803,0.1012,2.62,,,,0,620,5103,0.77,0,[Fe/H],,,312.798
Kepler-532 b,Kepler-532,1,1,1,Published Confirmed,0,12.92491623,,2.57,,,,,,5192,0.79,0,[Fe/H],,2,312.798
Kepler-532 b,Kepler-532,0,1,1,Kepler Project Candidate (q1_q12_koi),0,12.92491623,0.0986,2.62,,,,0,642,5088,0.81,-0.06,[Fe/H],,,312.798
Kepler-532 b,Kepler-532,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,12.92489803,,,,,,,,5028,0.78,,,-0.458,,312.798
Kepler-533 b,Kepler-533,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,28.51117639,,,,,,,,4590.9,0.77,-0.089,[M/H],-0.62,,302.955
Kepler-533 b,Kepler-533,0,1,1,Kepler Project Candidate (q1_q16_koi),0,28.51120525,0.1801,8.21,,,,0,669,4880,1.74,0.42,[Fe/H],,,302.955
Kepler-533 b,Kepler-533,0,1,1,Kepler Project Candidate (q1_q12_koi),0,28.51120525,0.1801,8.21,,,,0,669,4880,1.74,0.42,[Fe/H],,,302.955
Kepler-533 b,Kepler-533,1,1,1,Published Confirmed,0,28.51120525,,3.38,,,,,,4758,0.72,0.01,[Fe/H],,3.24,302.955
Kepler-533 b,Kepler-533,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,28.51117639,0.165,3.27,,,,0,423,4687,0.69,0,[Fe/H],,,302.955
Kepler-533 b,Kepler-533,0,1,1,Published Confirmed,0,,,3.369,,,,,,4790,0.71,,,,,302.955
Kepler-533 b,Kepler-533,0,1,1,Kepler Project Candidate (q1_q8_koi),0,28.511096,0.161,2.94,,,,0,422,4736,0.66,,,,13.9,302.955
Kepler-533 b,Kepler-533,0,1,1,Published Confirmed,0,28.51117196,,,,,,,,4590.9,0.77,-0.089,[M/H],-0.62,,302.955
Kepler-533 b,Kepler-533,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,28.51120525,0.1801,8.21,,,,0,669,4880,1.74,0.42,[Fe/H],,,302.955
Kepler-533 b,Kepler-533,0,1,1,Published Confirmed,0,28.51118228,,,,,,,,4590.9,0.77,-0.089,[M/H],-0.62,,302.955
Kepler-534 b,Kepler-534,0,1,2,Kepler Project Candidate (q1_q17_dr25_koi),0,15.95995611,0.1272,2.27,,,,0,721,5936,0.96,0.07,[Fe/H],,,570.659
Kepler-534 b,Kepler-534,0,1,2,Kepler Project Candidate (q1_q8_koi),0,15.959946,0.128,2.36,,,,0,748,5935,1.04,,,,1.7,570.659
Kepler-534 b,Kepler-534,0,1,2,Published Confirmed,0,15.95995458,,,,,,,,5927,1.12,,,0.147,,570.659
Kepler-534 b,Kepler-534,0,1,2,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,15.95995611,,,,,,,,5927,1.12,,,0.147,,570.659
Kepler-534 b,Kepler-534,0,1,2,Published Confirmed,0,15.95999283,,,,,,,,5927,1.12,,,0.147,,570.659
Kepler-534 b,Kepler-534,0,1,2,Kepler Project Candidate (q1_q12_koi),0,15.95994513,0.1272,2.24,,,,0,721,5936,0.96,0.07,[Fe/H],,,570.659
Kepler-534 b,Kepler-534,0,1,2,Kepler Project Candidate (q1_q17_dr24_koi),0,15.95994513,0.1272,2.24,,,,0,721,5936,0.96,0.07,[Fe/H],,,570.659
Kepler-534 b,Kepler-534,0,1,2,Kepler Project Candidate (q1_q16_koi),0,15.95994513,0.1272,2.24,,,,0,721,5936,0.96,0.07,[Fe/H],,,570.659
Kepler-534 b,Kepler-534,1,1,2,Published Confirmed,0,15.95994513,,2.24,,,,,,5884,0.98,0.01,[Fe/H],,1.58,570.659
Kepler-534 c,Kepler-534,0,1,2,Kepler Project Candidate (q1_q12_koi),0,7.37862283,0.0761,1.06,,,,0,932,5936,0.96,0.07,[Fe/H],,,570.659
Kepler-534 c,Kepler-534,0,1,2,Kepler Project Candidate (q1_q16_koi),0,7.37862283,0.0761,1.06,,,,0,932,5936,0.96,0.07,[Fe/H],,,570.659
Kepler-534 c,Kepler-534,1,1,2,Published Confirmed,0,7.37868977,,1.227,,,,,,5936,0.96,0.07,[Fe/H],,,570.659
Kepler-534 c,Kepler-534,0,1,2,Kepler Project Candidate (q1_q17_dr24_koi),0,7.37862283,0.0761,1.06,,,,0,932,5936,0.96,0.07,[Fe/H],,,570.659
Kepler-534 c,Kepler-534,0,1,2,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,7.37867551,,,,,,,,5927,1.12,,,0.147,,570.659
Kepler-534 c,Kepler-534,0,1,2,Kepler Project Candidate (q1_q8_koi),0,7.378776,0.076,1.22,,,,0,971,5935,1.04,,,,1.7,570.659
Kepler-534 c,Kepler-534,0,1,2,Published Confirmed,0,7.37868381,,,,,,,,5927,1.12,,,0.147,,570.659
Kepler-534 c,Kepler-534,0,1,2,Kepler Project Candidate (q1_q17_dr25_koi),0,7.37867551,0.0761,1.11,,,,0,933,5936,0.96,0.07,[Fe/H],,,570.659
Kepler-535 b,Kepler-535,0,1,1,Kepler Project Candidate (q1_q16_koi),0,4.90332155,0.0601,2.05,,,,0,1169,6173,1.11,0.21,[Fe/H],,,685.599
Kepler-535 b,Kepler-535,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,4.9033218,0.0594,2.37,,,,0,1247,6045,1.3,0.16,[Fe/H],,,685.599
Kepler-535 b,Kepler-535,0,1,1,Kepler Project Candidate (q1_q8_koi),0,4.903349,0.061,2.35,,,,0,1219,6197,1.21,,,,0.72,685.599
Kepler-535 b,Kepler-535,0,1,1,Published Confirmed,0,,,2.361,,,,,,6128,1.29,,,,,685.599
Kepler-535 b,Kepler-535,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,4.9033218,,,,,,,,6017.92,1.36,0.185,[M/H],0.341,,685.599
Kepler-535 b,Kepler-535,1,1,1,Published Confirmed,0,4.90332155,,2.36,,,,,,6123,1.27,0.13,[Fe/H],,3.24,685.599
Kepler-535 b,Kepler-535,0,1,1,Kepler Project Candidate (q1_q12_koi),0,4.90332155,0.0601,2.05,,,,0,1169,6173,1.11,0.21,[Fe/H],,,685.599
Kepler-535 b,Kepler-535,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,4.90332155,0.0601,2.05,,,,0,1169,6173,1.11,0.21,[Fe/H],,,685.599
Kepler-535 b,Kepler-535,0,1,1,Published Confirmed,0,4.90331338,,,,,,,,6017.92,1.36,0.185,[M/H],0.341,,685.599
Kepler-535 b,Kepler-535,0,1,1,Published Confirmed,0,4.90331667,,,,,,,,6017.92,1.36,0.185,[M/H],0.341,,685.599
Kepler-536 b,Kepler-536,0,1,1,Published Confirmed,0,,,3.079,,,,,,5485,0.92,,,,,462.322
Kepler-536 b,Kepler-536,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,1.8270823,0.0276,6.18,,,,0,1876,5311,1.77,-0.46,[Fe/H],,,462.322
Kepler-536 b,Kepler-536,0,1,1,Kepler Project Candidate (q1_q12_koi),0,1.8270823,0.0276,6.18,,,,0,1876,5311,1.77,-0.46,[Fe/H],,,462.322
Kepler-536 b,Kepler-536,0,1,1,Published Confirmed,0,1.82708839,,,,,,,,5500.86,0.86,0.062,[M/H],-0.214,,462.322
Kepler-536 b,Kepler-536,1,1,1,Published Confirmed,0,1.8270823,,3.1,,,,,,5524,0.89,0,[Fe/H],,4.79,462.322
Kepler-536 b,Kepler-536,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,1.82708193,0.0276,5.95,,,,0,1877,5311,1.77,-0.46,[Fe/H],,,462.322
Kepler-536 b,Kepler-536,0,1,1,Kepler Project Candidate (q1_q8_koi),0,1.8270813,0.028,5.73,,,,0,1791,5364,1.6,,,,13.7,462.322
Kepler-536 b,Kepler-536,0,1,1,Published Confirmed,0,1.8270819,,,,,,,,5500.86,0.86,0.062,[M/H],-0.214,,462.322
Kepler-536 b,Kepler-536,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,1.82708193,,,,,,,,5500.86,0.86,0.062,[M/H],-0.214,,462.322
Kepler-536 b,Kepler-536,0,1,1,Kepler Project Candidate (q1_q16_koi),0,1.8270823,0.0276,6.18,,,,0,1876,5311,1.77,-0.46,[Fe/H],,,462.322
Kepler-537 b,Kepler-537,1,1,1,Published Confirmed,0,3.24755522,,1.41,,,,,,5763,0.99,0.23,[Fe/H],,1.45,439.4
Kepler-537 b,Kepler-537,0,1,1,Kepler Project Candidate (q1_q16_koi),0,3.24755522,0.0432,1.34,,,,0,1176,5726,0.94,0.12,[Fe/H],,,439.4
Kepler-537 b,Kepler-537,0,1,1,Published Confirmed,0,,,1.378,,,,,,5697,0.96,,,,,439.4
Kepler-537 b,Kepler-537,0,1,1,Published Confirmed,0,3.24754699,,,,,,,,5673.64,0.99,0.141,[M/H],-0.039,,439.4
Kepler-537 b,Kepler-537,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,3.24755522,0.0432,1.34,,,,0,1176,5726,0.94,0.12,[Fe/H],,,439.4
Kepler-537 b,Kepler-537,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,3.24754881,,,,,,,,5673.64,0.99,0.141,[M/H],-0.039,,439.4
Kepler-537 b,Kepler-537,0,1,1,Published Confirmed,0,3.2475547,,,,,,,,5673.64,0.99,0.141,[M/H],-0.039,,439.4
Kepler-537 b,Kepler-537,0,1,1,Kepler Project Candidate (q1_q8_koi),0,3.247583,0.043,1.53,,,,0,1211,5723,0.99,,,,3,439.4
Kepler-537 b,Kepler-537,0,1,1,Kepler Project Candidate (q1_q12_koi),0,3.24755522,0.0432,1.34,,,,0,1176,5726,0.94,0.12,[Fe/H],,,439.4
Kepler-537 b,Kepler-537,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,3.24754881,0.0442,1.41,,,,0,1181,5703,0.97,0.36,[Fe/H],,,439.4
Kepler-538 b,Kepler-538,0,2,1,Kepler Project Candidate (q1_q8_koi),0,81.73747,0.349,2.29,,,,0,380,5451,0.87,,,,9.6,155.956
Kepler-538 b,Kepler-538,0,2,1,Kepler Project Candidate (q1_q16_koi),0,81.73780699,0.353,2.13,,,,0,381,5564,0.85,-0.14,[Fe/H],,,155.956
Kepler-538 b,Kepler-538,0,2,1,Published Confirmed,0,,,2.135,,,,,,5498,0.86,,,,,155.956
Kepler-538 b,Kepler-538,0,2,1,Published Confirmed,0,81.73805605,,,,,,,,5499,0.9,-0.16,[M/H],-0.179,,155.956
Kepler-538 b,Kepler-538,0,2,1,Kepler Project Candidate (q1_q17_dr25_koi),0,81.737872,0.3539,2.16,,,,0,385,5559,0.87,-0.1,[Fe/H],,,155.956
Kepler-538 b,Kepler-538,0,2,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,81.737872,,,,,,,,5499,0.9,-0.16,[M/H],-0.179,,155.956
Kepler-538 b,Kepler-538,1,2,1,Published Confirmed,0,81.73778,0.3554,2.215,12.9,12.9,Mass,0.21,417,5534,0.87,-0.09,[Fe/H],,5.3,155.956
Kepler-538 b,Kepler-538,0,2,1,Kepler Project Candidate (q1_q12_koi),0,81.73780699,0.353,2.13,,,,0,381,5564,0.85,-0.14,[Fe/H],,,155.956
Kepler-538 b,Kepler-538,0,2,1,Published Confirmed,0,81.73764829,,,,,,,,5499,0.9,-0.16,[M/H],-0.179,,155.956
Kepler-538 b,Kepler-538,0,2,1,Published Confirmed,0,81.73780699,,2.26,,,,,,5650,0.9,-0.05,[Fe/H],,2.95,155.956
Kepler-538 b,Kepler-538,0,2,1,Published Confirmed,0,81.73778,0.4669,2.215,10.6,10.6,Mass,0.041,380,5547,0.87,-0.03,[m/H],,5.3,155.956
Kepler-538 b,Kepler-538,0,2,1,Kepler Project Candidate (q1_q17_dr24_koi),0,81.73780699,0.353,2.13,,,,0,381,5564,0.85,-0.14,[Fe/H],,,155.956
Kepler-539 b,Kepler-539,0,1,2,Published Confirmed,0,,,8.305,,,,,,5816,0.92,,,,,307.318
Kepler-539 b,Kepler-539,0,1,2,Published Confirmed,0,125.6288762,,8.34,,,,,,5829,0.93,-0.09,[Fe/H],,2,307.318
Kepler-539 b,Kepler-539,0,1,2,Kepler Project Candidate (q1_q17_dr24_koi),0,125.6288762,0.4899,8,,,,0,348,5838,0.9,-0.08,[Fe/H],,,307.318
Kepler-539 b,Kepler-539,0,1,2,Kepler Project Candidate (q1_q8_koi),0,125.63064,0.5,8.52,,,,0,361,5872,0.97,,,,0.91,307.318
Kepler-539 b,Kepler-539,0,1,2,Kepler Project Candidate (q1_q12_koi),0,125.6288762,0.4899,8,,,,0,348,5838,0.9,-0.08,[Fe/H],,,307.318
Kepler-539 b,Kepler-539,1,1,2,Published Confirmed,0,125.63243,0.4988,8.373,308.2951,308.2951,Mass,0.39,388,5820,0.95,-0.01,[Fe/H],,,307.318
Kepler-539 b,Kepler-539,0,1,2,Kepler Project Candidate (q1_q17_dr25_koi),0,125.6291479,0.4865,10.02,,,,0,388,5819,1.11,-0.02,[Fe/H],,,307.318
Kepler-539 b,Kepler-539,0,1,2,Published Confirmed,0,125.6285093,,,,,,,,5672.02,0.97,-0.046,[M/H],-0.06,,307.318
Kepler-539 b,Kepler-539,0,1,2,Published Confirmed,0,125.6283791,,,,,,,,5672.02,0.97,-0.046,[M/H],-0.06,,307.318
Kepler-539 b,Kepler-539,0,1,2,Kepler Project Candidate (q1_q16_koi),0,125.6288762,0.4899,8,,,,0,348,5838,0.9,-0.08,[Fe/H],,,307.318
Kepler-539 b,Kepler-539,0,1,2,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,125.6291479,,,,,,,,5672.02,0.97,-0.046,[M/H],-0.06,,307.318
Kepler-539 c,Kepler-539,1,1,2,Published Confirmed,0,1000,2.42,,762.792,762.792,Mass,0.5,253,5820,0.95,-0.01,[Fe/H],,,307.318
Kepler-54 b,Kepler-54,0,1,3,Published Confirmed,0,8.01081478,,2.26,,,,,,3760,0.46,-0.27,[Fe/H],,4.17,271.701
Kepler-54 b,Kepler-54,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,8.01078456,0.0616,1.72,,,,0,453,3713,0.47,-0.12,[Fe/H],,,271.701
Kepler-54 b,Kepler-54,0,1,3,Kepler Project Candidate (q1_q16_koi),0,8.01081478,0.0618,2.33,,,,0,453,3726,0.47,-0.12,[Fe/H],,,271.701
Kepler-54 b,Kepler-54,0,1,3,Kepler Project Candidate (q1_q8_koi),0,8.010944,0.063,2.09,,,,0,478,3855,0.5,,,,13.8,271.701
