,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin
1152,K2-100 b,K2-100,0,4515000.0,3.88,21.8,5945.0,863464.08,0.3731115718578005,2.3673824963475627,1898.1504692375422,4068.9554235023247,1743.5142607236658,1887.0676042257137,0.03485403310568677,0.030242245519356423,0.038913595604779895,0.12263553242783025,0.0007733896709737336
1158,Kepler-56 b,Kepler-56,0,15420000.0,6.51,22.1,4840.0,2945526.66,0.08008048778031951,1.8401858665773798,1544.436905572571,3310.72010624687,1418.6166024737452,1535.4192928905677,0.008741125003188436,0.027871968105719333,0.009970194063195117,0.028589619545221424,0.00022508823843368057
1164,TOI-132 b,TOI-132,0,3900000.0,3.42,22.4,5397.0,626707.8,0.5598183140698402,2.5560362243739303,1579.5674718279317,3386.0274701319236,1450.885194582843,1570.3447398311494,0.056340514744116645,0.02637160744188544,0.0620836475025815,0.19527793505932792,0.001335304515100559
1167,GJ 143 b,GJ 143,0,28725000.0,2.61,22.7,4640.0,480475.98,1.2763851330496516,2.945430117099732,438.1363840300115,939.2076365519741,402.44282319992857,435.5782062250002,0.19572530311071804,0.03744913879815298,0.18374549876505886,0.6030168045464833,0.008340089507925934
1175,Kepler-30 d,Kepler-30,0,75000000.0,8.8,23.1,5498.0,661524.9,0.03388764315938309,1.6181571707645748,376.9925074368801,808.1370431982688,346.2801414084928,374.7913346963059,0.008852011083409819,0.0499227296635157,0.009818836891402576,0.020564832248177383,0.0003040957950215683
1178,GJ 436 b,GJ 436,0,4308000.0,4.222,23.1688,3350.0,320317.32,0.307769979452272,2.3396382024916376,666.9337387233928,1429.667298391414,612.6007939133872,663.0396656675962,0.06511751770381628,0.09139611696590033,0.07145366140969288,0.21544576050259967,0.0017490025271450832
1181,HAT-P-11 b,HAT-P-11,0,7881000.000000001,4.36,23.4,4780.0,473512.56000000006,0.2822498965666914,2.3137729118092065,855.4379274936992,1833.7528299024866,785.7481532263675,850.4432217366686,0.049942866166220276,0.07860143081568313,0.055238303029895075,0.1690131229258321,0.0013043301779307155
1184,GJ 436 b,GJ 436,0,4330500.0,4.091,23.42407,3500.0,313353.9,0.3420198565994897,2.389860147209717,687.3882310380006,1473.5144110346712,631.3889245828733,683.3747288953733,0.06976578092260735,0.08315817325837033,0.07643195133048884,0.23124779016422203,0.0018849528988580902
1185,HATS-38 b,HATS-38,0,7554000.0,6.882,23.51942,5732.0,765976.2000000001,0.0721373201606029,1.8463414427658218,1332.6338683143645,2856.6901802040607,1224.0684768593392,1324.8529249634132,0.008527342839107872,0.030611221304358838,0.009706906202778889,0.027910536132357364,0.0002407534916487296
1188,TOI-674 b,TOI-674,0,3750000.0,5.25,23.6,3514.0,292463.64,0.16304650526852796,2.1175437797266086,716.4857890439763,1535.8891639206456,658.1159982041921,712.3023929373138,0.03300581864554303,0.08611807819277513,0.036703741419468194,0.11102710625398486,0.0009222613149249125
1189,Kepler-4 b,Kepler-4,0,6735000.0,4.125,23.83725,5857.0,1030586.16,0.3395171326631667,2.400889362732583,1672.7617690056134,3585.8026971680265,1536.487252365267,1662.9948968933704,0.03417548513596715,0.038038910230362,0.038143583655886174,0.12071772298553411,0.0008393376311754392
1199,Kepler-4 b,Kepler-4,0,6840000.0,4.002,24.472,5857.0,1037549.58,0.3816942458783758,2.4697457006949906,1665.471171996784,3570.1742658500593,1529.790596826052,1655.7468680074662,0.03754635603799616,0.03550424284877032,0.04178395496672001,0.13265939570829494,0.0009493783672642639
1200,K2-25 b,K2-25,0,4305000.0,3.44,24.5,3207.0,201939.18,0.6016835783012291,2.665384508023469,507.1170278245949,1087.077454689941,465.8038359957506,504.15608786979914,0.1337735775735697,0.06995428088460966,0.1432912602584356,0.428909326687473,0.004125233430799995
1201,K2-292 b,K2-292,0,19500000.0,2.63,24.5,5725.0,759012.78,1.3464066275276432,3.0483246374191224,824.6473101432698,1767.7487635803159,757.4659483553685,819.832383735272,0.12010738591107464,0.0218015805341628,0.11446880386053962,0.3934164621289741,0.005278800318851652
1206,Kepler-11 g,Kepler-11,0,69900000.0,3.33,25.0,5663.0,738122.52,0.6768379633777567,2.7365534543497767,424.8716162470085,910.7727207289786,390.25869334844026,422.39088837714974,0.16126334487440172,0.07331290432901755,0.17128806079793238,0.5083949884346296,0.005337531759477613
1214,GJ 436 b,GJ 436,0,4620000.0,4.1,25.4,3416.0,320317.32,0.3684338703377892,2.485884681809609,656.7084470089434,1407.7479316959405,603.2085237993306,652.8740770850188,0.07386984932816151,0.08508107753720948,0.08065467973707874,0.245514420213974,0.0021880251946232135
1221,HAT-P-11 b,HAT-P-11,0,7950000.0,4.73,25.743,4780.0,522256.5,0.2431941569904099,2.3299953603429775,894.4823519505061,1917.4501053428612,821.6117541080906,889.2596747587909,0.039951558738053825,0.0869855661066297,0.044337462697520556,0.1372119732558054,0.0011483560299475329
1226,HAT-P-11 b,HAT-P-11,0,7888500.0,4.45,26.69772,4780.0,480475.98,0.30288065991417196,2.4463192329013697,861.295224924519,1846.308779778143,791.1282754903503,856.266319751893,0.04962445698701894,0.07926974673084895,0.05476886295784886,0.16997354830391523,0.0014802933552672285
1228,TOI-1728 b,TOI-1728,0,5865000.0,5.05,26.78,3980.0,431732.04,0.2078805418503101,2.2999354407448167,788.3911146166823,1690.028453302318,724.1634283683294,783.7878798144742,0.03690382678687243,0.09396011866010004,0.04094025068365296,0.126232449112964,0.0011342553474884376
1229,EPIC 211945201 b,EPIC 211945201,0,22200000.0,6.12,27.0,6025.0,960951.96,0.1177570451725378,2.097791006764466,915.201913862097,1961.8654323567544,840.6433600077622,909.8582599030011,0.018292848254620603,0.06230301193611323,0.020536973147771385,0.06371579360796527,0.0005830159680321799
1231,K2-24 c,K2-24,0,37050000.0,7.82,27.0,5743.0,842573.82,0.05644440597076029,1.8558144578490234,632.3160530662306,1355.459366993652,580.8032996711337,628.6241047330933,0.010620651512419055,0.052700490728892324,0.011901996217577943,0.03347590902315672,0.00039616038412038925
1237,CoRoT-24 c,CoRoT-24,0,14700000.0,5.0,28.0,4950.0,598854.12,0.22393677536107762,2.3634698240439915,729.4450299820962,1563.669139509629,670.019491499348,725.1859678414177,0.04106096631578304,0.1057436624230589,0.04539156818672096,0.14001769553871368,0.0013316634828259267
1240,TOI-1710 b,TOI-1710,0,24000000.0,5.34,28.3,5665.0,675451.74,0.18579758566399143,2.2992099884542205,693.8681819136518,1487.4051071026706,637.3409747198809,689.8168448248482,0.03515519991416835,0.10236078093590349,0.038936755482306205,0.11977126867838511,0.001175323949011087
1249,NGTS-14 A b,NGTS-14 A,0,6045000.0,4.977,29.24036,5187.0,584927.28,0.23711399886734358,2.4208260580559946,1178.0251185834802,2525.2643417714025,1082.0552042778813,1171.1469002433669,0.029464853416914995,0.07229544154929432,0.032882340525156206,0.1044773463550689,0.000931612761149
1251,LTT 9779 b,LTT 9779,0,2518500.0,4.72,29.32,5443.0,661524.9,0.27875031826040236,2.489241494835562,2036.6948807150643,4365.945068745698,1870.7719049775778,2024.8030866770953,0.021649559831926606,0.0398918591675796,0.024304716118227807,0.07902410562960267,0.0006477588445141392
1254,Kepler-117 b,Kepler-117,0,21675000.0,8.059,29.875,6150.0,1121110.62,0.057061324533642335,1.9229563554332754,1021.1870838548728,2189.0597139703436,937.9942593713162,1015.2246068091343,0.007175461412736311,0.036669541501228566,0.008128610746999802,0.02455358588414545,0.0002673273425174937
1258,Kepler-9 c,Kepler-9,0,34050000.0,8.08,29.9,5774.0,668488.32,0.056664949732596476,1.9212592083293991,590.6778023046893,1266.2018560601916,542.5571831641023,587.2289701628117,0.010602397398591425,0.05850962867348836,0.011851757721947886,0.034694209826442814,0.00043003668983204263
1259,K2-105 b,K2-105,0,12150000.0,3.59,30.0,5434.0,661524.9,0.6482093793553471,2.887150687179197,925.7423037353451,1984.4602567585364,850.3250582479325,920.3371068585352,0.08368446592601736,0.0433639565019216,0.09074077857843009,0.28737944426690487,0.0028994367665699603
1264,TOI-216.02,TOI-216,0,19395000.0,7.69,30.0,5026.0,584927.28,0.06595073457069875,1.9726657564277505,637.2561680640353,1366.049205912543,585.3409594024758,633.5353755330586,0.011927986218746025,0.06138912024754547,0.013343783557549605,0.040340197579380996,0.0004821249590836216
1270,LP 714-47 b,LP 714-47,0,6255000.0,4.7,30.8,3950.0,403878.36,0.29657500372892487,2.5567159308676293,732.8148270166065,1570.8927785950914,673.1147620169551,728.5360894043276,0.050930549860865086,0.0988133280424965,0.05596645095467911,0.17461000177023833,0.0018039482406306978
1273,K2-27 b,K2-27,0,10053000.0,4.48,30.9,5248.0,619744.38,0.3435594028980368,2.6229878625298424,951.344476109215,2039.342153543012,873.8415040528206,945.7897940229722,0.047887036779917944,0.07117512433827819,0.052778757062531434,0.1672293282662727,0.0016366589915340107
1276,HATS-37 A b,HATS-37 A,0,7369500.0,6.793,31.46517,5326.0,612780.96,0.10035121627064202,2.149514020480893,1121.2960674051624,2403.657554425994,1029.9476862861968,1114.749076976981,0.012149357760242934,0.050623556956348015,0.013712383645491476,0.043574233116561084,0.0004480211655792271
1283,WASP-166 b,WASP-166,0,9615000.0,7.062,32.10083,6050.0,849537.24,0.09111933128470795,2.1293660350849217,1312.97802698289,2814.5550895010933,1206.0139336482769,1305.3118495789492,0.009527220445705057,0.04165334436104745,0.010795939013397263,0.03460181022287552,0.00035615389495565944
1284,K2-98 b,K2-98,0,14145000.0,4.3,32.2,6120.0,912208.02,0.40488147531858726,2.733063714601533,1134.7035314797886,2432.398360039669,1042.2628874217742,1128.0782579455533,0.047178595705451715,0.054904248331681386,0.05198196191821007,0.16701676951772337,0.001651010282154671
1287,TOI-1338 b,TOI-1338,0,69105000.0,6.85,33.0,6050.0,926134.8600000001,0.10264070520344125,2.192137202280196,511.35590084748503,1096.1640817279729,469.69738167855127,508.370211085824,0.021414438189319342,0.10283545022523466,0.023693644915682082,0.07238475349471354,0.0009361102213289732
1304,HD 89345 b,HD 89345,0,15990000.0,7.398,34.9613,5576.0,1218598.5,0.08632209937617948,2.1711642096558417,1123.8655785894389,2409.16566700108,1032.3078676656396,1117.3035853750914,0.009738406478862682,0.04809500911874207,0.011002339239212238,0.035279308546740905,0.00040648172525719494
1306,KOI-94 e,KOI-94,0,45690000.0,6.56,35.0,6182.0,1058439.84,0.12394640307638925,2.3069498345697,686.9688235659061,1472.6153514838643,631.0036848874424,682.9577702472648,0.020847820820546467,0.09238068147090814,0.023190729141156618,0.07260328240445936,0.000897309386957342
1307,Kepler-62 f,Kepler-62,0,107700000.0,1.41,35.0,4925.0,445658.88,12.482112951554075,4.976001631753487,231.30508617822082,495.8353408444999,212.46140538670642,229.95454885875722,0.03670260398875954,0.005673373109637299,0.02873239807166718,0.049905603542892044,0.05502852241929182
1314,HD 89345 b,HD 89345,0,15750000.0,6.86,35.7,5499.0,1155927.72,0.11055369713657735,2.278390171232061,1087.662854886271,2331.55998117959,999.0544633246938,1081.3122410680066,0.01294049779638988,0.05834391694685073,0.014568546435889417,0.04680209162610085,0.0005377769165244673
1318,Kepler-22 b,Kepler-22,0,127350000.0,2.38,36.0,5518.0,682415.16,2.669617443911527,3.8843541583692778,294.9117469558808,632.1852622741184,270.88623626294844,293.189824940274,0.13048633242079447,0.02878140485845105,0.1075830585577864,0.27885444197191134,0.025300995950763055
1320,Kepler-62 e,Kepler-62,0,64050000.0,1.61,36.0,4925.0,445658.88,8.623871456850386,4.722743517968379,299.9393646622455,642.9626756905723,275.50427013885854,298.1880875405637,0.054523701131955614,0.007460642086328709,0.04493239471423597,0.09179473734870912,0.04807038866613682
1326,TOI-942 c,TOI-942,0,13200000.0,4.793,37.0,4969.0,619744.38,0.3359362260080339,2.7749374351303366,786.0928513908182,1685.1017992940758,722.052397249284,781.503035620192,0.04933197127783006,0.09279836219127013,0.05409904728778138,0.17268948764601605,0.0020861079424914475
1327,K2-280 b,K2-280,0,21915000.0,7.5,37.1,5500.0,891317.76,0.08791591921583046,2.2213263653570676,809.8297914439827,1735.9853053869672,743.8555652063844,805.10138112742,0.012387851631372147,0.06676381256615517,0.013886521939731292,0.04402610632516494,0.0005726340837620152
1329,WASP-139 b,WASP-139,0,9300000.0,8.967,37.18611,5310.0,557073.6,0.05156044325107055,2.0338683504143757,948.8440809154969,2033.9822009210973,871.5448080066723,943.303998063012,0.006041137590284843,0.03988977439847814,0.00682857733231682,0.021756566628222902,0.0002574549959189244
1330,WASP-132 c,WASP-132,0,2730000.0,1.85,37.35,4714.0,522256.5,5.897294589614103,4.487613926693675,1505.3438020370374,3226.918480279702,1382.7082882411394,1496.5544450156885,0.02381999846463834,0.0030714499560655687,0.02224265906429139,0.07487848397819058,0.010249421751613743
1335,HATS-7 b,HATS-7,0,6018000.0,6.311,38.1396,4985.0,564037.02,0.15169071390326677,2.455246073261031,1114.2390961388405,2388.529933105681,1023.4656237522969,1107.7333097464852,0.017133960562793493,0.07005930280680213,0.019211236185209743,0.06229324689761573,0.0007356887796471002
1336,WASP-107 b,WASP-107,0,8250000.0,10.536,38.1396,4430.0,459585.72000000003,0.03260064930176361,1.9002302799682336,763.3883573902233,1636.431488115476,701.1975652883316,758.9311079499532,0.004135760996370763,0.03383612077022982,0.004664164530298964,0.013948272032364161,0.00017012159995032983
1337,WASP-107 b,WASP-107,0,8370000.0,10.626,38.1396,4430.0,459585.72000000003,0.03177928348140216,1.8921658909983112,757.8962834980636,1624.658446825048,696.152912976982,753.4711010169563,0.004035781354094362,0.03333069138391132,0.00455125949724732,0.013544090412800039,0.00016544095088168707
1339,HD 89345 b,HD 89345,0,16725000.0,7.263,38.45743,5622.0,1204671.66,0.10034818633359248,2.298201772570115,1101.6094227017616,2361.4564323154573,1011.8648491547618,1095.177378074411,0.01109645208512451,0.05618364362096904,0.012504146740532409,0.040447109832721075,0.0005016365733627335
1341,TOI-849 b,TOI-849,0,2397000.0,3.444,39.09,5373.8,640634.64,0.9566512513625115,3.36478494411927,2028.3281035299883,4348.009692200906,1863.086742196812,2016.4851611840368,0.050143623286909605,0.016744782741635607,0.051145173101970094,0.18367533442464365,0.00223501543275967
1342,HATS-7 b,HATS-7,0,6018000.0,6.311,39.09309,4985.0,564037.02,0.15548298175084843,2.485747193958047,1114.2390961388405,2388.529933105681,1023.4656237522969,1107.7333097464852,0.017351500443052212,0.07172497297075131,0.019445275058275327,0.06320799835424491,0.0007623433621213632
1345,K2-39 b,K2-39,0,8610000.0,5.71,39.8,4912.0,2040282.06,0.2137234367491079,2.6368142081453305,1745.7715229782036,3742.3094858604272,1603.5491367027448,1735.578363666427,0.016349297034676493,0.05547920408947889,0.018372689417948795,0.061103566365102495,0.0006834895335114919
1346,HATS-72 b,HATS-72,0,9977550.000000002,8.097,39.85588,4656.1,501366.24,0.07505806889215326,2.2158490920218075,762.0323410208562,1633.524674219573,699.9520192075111,757.583009048995,0.01047324837182235,0.06530143338356308,0.011735948154952538,0.03728344266866318,0.000519304897368073
1349,Kepler-35 b,Kepler-35,0,90520500.0,8.16,40.363,5606.0,717232.26,0.07426605647342409,2.221276836658375,364.33009422618994,780.9933600481331,334.6492942413122,362.2028544106459,0.016550077906789577,0.11837050763181846,0.01816880366085266,0.04790103666967019,0.0009523783302663633
1350,WASP-156 b,WASP-156,0,6795000.0,5.717,40.68224,4910.0,529219.92,0.21765952784230194,2.6642463588811967,1000.4384395550574,2144.582044722148,918.9359403319714,994.5971090820908,0.025974105211689257,0.09390022725687591,0.028876969075990057,0.09393308084160001,0.001178931782726151
1352,TOI-1670 b,TOI-1670,0,15450000.0,2.06,41.31769,6170.0,919171.4400000001,4.725108371549542,4.472913035613895,1098.7647044958585,2355.358374358601,1009.2518809838431,1092.3492695253206,0.03465660409451983,0.005535191160673918,0.032254758630880724,0.11750385367360365,0.012872463665442957
1357,HD 95338 b,HD 95338,0,39300000.0,3.89,42.44,5212.0,605817.54,0.7207820673314392,3.2988983614315286,472.45948321847266,1012.7840799676513,433.9697299848015,469.70090071359255,0.12073924492271378,0.08158643584715747,0.12802364197304425,0.4039712798195363,0.006825311942667991
1359,Kepler-129 c,Kepler-129,0,58500000.0,2.52,43.0,5770.0,1148964.3,2.6862364330099515,4.125627427667438,590.3868350342982,1265.5781263442882,542.2899200605959,586.9397017835428,0.0788776143181767,0.01818435548507682,0.07305623444709024,0.2603835919300235,0.01600383820706886
1361,Kepler-9 b,Kepler-9,0,21450000.0,8.29,43.4,5774.0,668488.32,0.07615589733098917,2.2851970130702766,744.2101008553233,1595.3201683304087,683.5816995778296,739.8648288540304,0.010351316370373637,0.06980186171799528,0.01158501073612515,0.03703939141615244,0.0005467983364947684
1364,TOI-257 b,TOI-257,0,22920000.0,7.163,43.86032,6095.0,1302159.54,0.11930656564057755,2.4714081278552293,1060.6791184469628,2273.7165053801277,974.2690050314741,1054.4860564736753,0.01285179109697869,0.06825593191352791,0.01442992970846284,0.04720743483163227,0.0006539331678288826
1365,HATS-8 b,HATS-8,0,7000500.000000001,9.785,43.86054,5679.0,759012.78,0.046802482133618116,2.1145240078842447,1365.2663936685983,2926.6426382281197,1254.0425354182412,1357.294916490452,0.0037098977723768693,0.028588888678177538,0.004223053390149604,0.013877737686288475,0.00016543695637704405
1367,K2-19 b,K2-19,0,11430000.0,7.46,44.0,5390.0,633671.22,0.10595308243186297,2.4255653097953713,926.580505093371,1986.257060550965,851.0949740395205,921.1704141511779,0.012541816487240964,0.07183652345497415,0.014060268345919736,0.045659019535979395,0.0006600344473145104
1376,HATS-8 b,HATS-8,0,7002000.0,9.785,46.08535,5679.0,759012.78,0.04917652108242483,2.1674898794344952,1365.1201490756378,2926.329142149,1253.9082049015024,1357.14952578611,0.003824563751180914,0.0303259175506672,0.004350758855510095,0.01436483923719584,0.00017781856584572723
