,Name,starName,controversial,solution,orbitalPeriod,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,distance,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Habranah,similarityIndex_Dhrawn,similarityIndex_Hekla,similarityIndex_Sarr,similarityIndex_Tenebra
4006,K2-237 b,K2-237,0,Published Confirmed,0,327083655.0,0.0353,18.405,392.83788,4246989858.0,1.38,417922.3010959172,22.805342889097425,1033.4990141273122,2215.4520871081527,949.303176317008,1027.464650545993,1.1950417863094131e-08,5.814870505977604e-10,1.1170200960396468e-08,1.8007581853997497e-08,7.508887441003212e-08,8.928228363247577e-09,6.792198074224817e-08,8.686163872365404e-10,2.4748946904796152e-08,1.993938154447669e-08
4016,K2-24 b,K2-24,0,Published Confirmed,0,3132765000.0,0.154,5.68,21.0,3999092106.0,1.21,1553.3524762812854,6.065545371528046,17.32294020272867,37.134185424832275,15.91169602758244,17.22179553006637,1.1030669335971986e-05,1.9365111718058866e-06,8.421617749491083e-06,6.7151370977252394e-06,5.880094425822102e-05,1.3291193526510113e-05,1.411368210238664e-05,1.0238711860485654e-06,4.232511627906627e-06,4.308861428162628e-06
4023,K2-24 c,K2-24,0,Published Confirmed,0,6354495000.0,0.247,7.82,27.0,3999092106.0,1.21,518.3221091527059,5.61967174180132,15.638297239134815,33.52291369771062,14.364295503306042,15.546988810153524,4.747993682177973e-05,8.777214231819632e-06,3.6208213059061194e-05,2.9622928844314084e-05,0.0002373077494382241,4.2316480186737926e-05,5.716917747171203e-05,4.579203557515101e-06,1.7846605690686023e-05,1.912536128793659e-05
4072,K2-261 b,K2-261,0,Published Confirmed,0,1745016000.0,0.102,9.528,70.87609,3855645654.0,1.65,8967.782655243085,9.652878429154176,76.91908660344784,164.8869990436867,70.6527362231824,76.4699737077765,3.2671993097200044e-06,5.289856050200457e-07,2.5323949651814564e-06,2.1717548971000484e-06,2.872431624007096e-05,3.928634897519626e-06,8.24582412916807e-06,2.897103354704042e-07,1.3980988854241321e-06,1.4685667228830384e-06
4073,K2-261 b,K2-261,0,Published Confirmed,0,1745021700.0,0.1087,9.505,67.69745,3831970026.0,1.64,7391.751018770449,9.339364742533224,73.24339438850592,157.00763014459153,67.27649082080582,72.81574301619821,4.161061089070587e-06,6.772305175527956e-07,3.222511764391815e-06,2.756733590520795e-06,3.5217199069643255e-05,4.9571596494224935e-06,1.0035438294445743e-05,3.7051541073158065e-07,1.7683008504567646e-06,1.8592989242731533e-06
4236,K2-29 b,K2-29,0,Published Confirmed,0,488838945.0,0.04097,11.209,194.82979,3636297924.0,0.75,162799.40683630944,16.519865262607066,387.9606778887753,831.6488760953014,356.3547703206089,385.6954645178533,9.406597041559117e-08,5.047454607138054e-09,8.578096370989248e-08,1.0093079365755094e-07,4.3254412891135734e-07,7.536635544205536e-08,4.220339251696691e-07,7.016185942808456e-09,7.472336667229745e-08,7.589147966315078e-08
4262,K2-3 b,K2-3,0,Published Confirmed,0,1508181000.0,0.0777,2.29,6.6,2670471570.0,0.6,4875.916579735318,5.4220470269599454,6.412047035751365,13.745134532117786,5.889678204359661,6.3746085645140065,8.021681838590693e-07,1.3332461648738588e-07,6.114058403251172e-07,4.6009007260253025e-07,3.570080361272114e-06,1.1755848054005164e-06,8.122666460604569e-07,7.24900287229436e-08,3.0755680350355096e-07,2.8762512191184894e-07
4275,K2-3 c,K2-3,0,Published Confirmed,0,3696957000.0,0.1413,1.77,3.1,2670471570.0,0.6,626.6580481968834,3.53485497395124,1.9236187020544258,4.12355020180191,1.7669076785961189,1.9123871338755016,4.617545851252149e-06,4.70041497743217e-07,3.526921897398932e-06,2.5556419021277126e-06,1.0743260330392392e-05,6.272558536676306e-06,2.4467346868243118e-06,4.342747692945274e-07,1.752834695410906e-06,1.5503421207192355e-06
4278,K2-3 d,K2-3,0,Published Confirmed,0,6683646000.0,0.2097,1.65,1.8,2670471570.0,0.6,178.71972754830247,2.8015527563334417,0.8307020495446772,1.7807279583936468,0.763027427628168,0.8258517709027258,1.1675779515772431e-05,9.144212128259176e-07,8.936727213877287e-06,6.395274181708198e-06,1.889480137674914e-05,1.4682370774876431e-05,4.404656528304835e-06,1.13951701925325e-06,4.401148693784318e-06,3.583091789465033e-06
4291,K2-30 b,K2-30,0,Published Confirmed,0,614773500.0,0.0419,11.982,187.20187,3882106650.0,0.84,162693.83156445838,16.889379504045735,343.4565961871781,736.248049057367,315.47629289499463,341.4512319367382,1.0082957049408997e-07,5.563590303255866e-09,9.160414152112884e-08,9.445896604762197e-08,4.935607114214847e-07,8.139656024686322e-08,4.6969653236649024e-07,7.545601737635896e-09,6.878031818716825e-08,7.04790749864368e-08
4292,K2-30 b,K2-30,0,Published Confirmed,0,614776050.0,0.04986,13.406,198.00809,3886284702.0,0.94,108025.48714189962,16.37681785201326,363.47729562924894,779.1652649985493,333.86597040087446,361.3550351090165,1.7895076855450073e-07,9.77959429388715e-09,1.6284903486844644e-07,1.7907352402231598e-07,8.29856854499239e-07,1.405505846536933e-07,8.003585990941092e-07,1.342596382628807e-08,1.3074237132018355e-07,1.3414924335745312e-07
4313,K2-32 b,K2-32,0,Published Confirmed,0,1348819500.0,0.08036,5.13,16.5,3673204050.0,0.84,9873.733970311208,7.9798507152209215,19.879940060807606,42.615478193262916,18.260385338298565,19.763865652741487,8.666237177655058e-07,1.5440210061011913e-07,6.615623468593033e-07,5.275163246078212e-07,6.8248814362666245e-06,1.1895665440937975e-06,1.626802423466674e-06,7.751558511553125e-08,3.379222375854464e-07,3.420301924769098e-07
4325,K2-32 c,K2-32,0,Published Confirmed,0,3099030000.0,0.1399,3.01,12.1,3673204050.0,0.84,1097.9869869618,4.632660118969602,9.617905918072674,20.617348878456813,8.834366083313764,9.56174917248586,1.0251474014629396e-05,1.4590172837871274e-06,7.827737498135901e-06,5.947698801028493e-06,3.589707148177453e-05,1.3258168283650216e-05,8.40797747102628e-06,9.540493486616392e-07,3.917096322673225e-06,3.710366632229921e-06
4328,K2-32 d,K2-32,0,Published Confirmed,0,4757310000.0,0.1862,3.43,10.3,3673204050.0,0.84,530.6875889215135,4.28660306298901,6.607916447575365,14.165008466484862,6.069590765713069,6.5693343397894965,2.0041427127814586e-05,2.6960044628186294e-06,1.528931515406979e-05,1.1676964322733822e-05,6.434007847185962e-05,2.4184808694019774e-05,1.49639005362738e-05,1.906737898967652e-06,7.551305508568028e-06,7.272595017383564e-06
4353,K2-33 b,K2-33,0,Published Confirmed,0,813769500.0,0.0409,5.76,1144.188,2374526220.0,1.1,84088.4602761039,11.852381882583812,1426.989200353987,3058.9542505510244,1310.7369837309147,1418.6573378714445,9.768776963562152e-08,4.090170328015235e-09,9.21161811431899e-08,1.4673470900451524e-07,2.156579489510787e-07,7.261739194254892e-08,2.5656596649798227e-07,7.122512523092996e-09,2.1762854605103148e-07,1.6141859574082577e-07
4390,K2-34 b,K2-34,0,Published Confirmed,0,449344350.0,0.0465,15.435,539.67534,4281806958.0,1.58,153331.58182383567,18.19629163464403,1216.3035942235547,2607.3196970149975,1117.2152557273546,1209.201876648132,4.624224494543707e-08,2.154034395630041e-09,4.338927283863575e-08,7.043296664873977e-08,2.0451132888929896e-07,3.3364429472948616e-08,2.3252003298446606e-07,3.3751572013382063e-09,9.904456528715977e-08,7.833332768637881e-08
4392,K2-34 b,K2-34,0,Published Confirmed,0,449341050.0,0.04419,15.132,559.3808,4269969144.0,1.53,175149.2043631247,18.481712656132817,1258.97583225757,2698.7937066867557,1156.4111238922135,1251.6249612764773,3.6943295301806296e-08,1.7162281946994258e-09,3.468662521445733e-08,5.64273115574368e-08,1.6634654358450036e-07,2.6772616145858165e-08,1.8951079910534437e-07,2.691808140784403e-09,7.972388185848782e-08,6.291333028138061e-08
4400,K2-34 b,K2-34,0,Published Confirmed,0,449348100.0,0.0445,16.141,563.51259,4238633754.0,1.66,182950.7715926874,19.02134670162254,1263.6029523836196,2708.7125965941773,1160.6612874364607,1256.2250647099195,3.454248154976284e-08,1.6124410165606573e-09,3.2431227974943615e-08,5.285825475674533e-08,1.6248948485797643e-07,2.4976766187763515e-08,1.8227063967033824e-07,2.516578801041391e-09,7.456745495083829e-08,5.9017424856082946e-08
4479,K2-36 c,K2-36,0,Published Confirmed,0,801133200.0,0.054,3.2,7.8,3423217272.0,0.72,20297.966889397634,7.688367912320627,11.771857257039256,25.234649837831583,10.812841940341881,11.703124083862166,1.8252195929921985e-07,3.247022738039077e-08,1.3903680239915996e-07,1.0826635273684836e-07,1.3824536730198526e-06,2.728890643186279e-07,3.172783563737274e-07,1.618411344713803e-08,7.055476820147848e-08,6.944002193982825e-08
4557,K2-38 b,K2-38,0,Published Confirmed,0,602389500.0,0.0506,1.55,12.0,4008840894.0,1.1,11949.892227749295,5.527727670653096,22.601511112161994,48.4495527143959,20.76023875693461,22.46954607525949,7.187943545421849e-07,1.101758577965966e-07,5.512386131496719e-07,4.166928459432811e-07,2.96260341749555e-06,1.1045871095063217e-06,7.291090197040068e-07,6.377866652981126e-08,2.869722600989678e-07,2.6198937972714597e-07
4605,K2-39 b,K2-39,0,Published Confirmed,0,690814500.0,0.062,8.2,50.3,3398845302.0,3.88,34365.49665512353,11.485955508759803,81.45888832616185,174.6187095379988,74.8226949133326,80.98326857000252,4.799571546635015e-07,7.768411221377877e-08,3.723257069178805e-07,3.1892575151068575e-07,5.351276987548665e-06,6.279949930353014e-07,1.5348395485991782e-06,4.16771547654262e-08,2.0838048557787246e-07,2.1694337280454298e-07
4609,K2-39 b,K2-39,0,Published Confirmed,0,690745500.0,0.0574,5.71,39.8,3420431904.0,2.93,30156.731684793147,9.961349002809028,64.66213372849299,138.61247777446766,59.39431784337621,64.28458636799445,4.81749298562844e-07,7.798611315014463e-08,3.724410297639946e-07,3.1096400878533904e-07,4.470103110600455e-06,6.548876324508127e-07,1.2372404618545026e-06,4.1979326293961454e-08,2.0432356559504918e-07,2.0814548646506273e-07
4941,K2-98 b,K2-98,0,Published Confirmed,0,1520512500.0,0.0943,4.3,32.2,4261613040.0,1.31,5121.736345134006,6.744261942946965,39.35803411164813,84.36954232680425,36.15166176750525,39.128231582154484,4.178531028494024e-06,6.700605083492335e-07,3.21373114829384e-06,2.5760466985914837e-06,2.301347560515052e-05,5.48782254380479e-06,6.009018557152977e-06,3.748702299429809e-07,1.693221029840714e-06,1.6696886705454232e-06
4951,K2-99 b,K2-99,0,Published Confirmed,0,2737350000.0,0.159,14.46,308.2951,4171088580.0,3.1,3593.0293176562345,9.524487859713712,277.850818616089,595.6127365322232,255.21520683525503,276.2285114460019,2.8494485270522362e-05,1.6471993263039681e-06,2.281288164090433e-05,2.2078407413060734e-05,6.67739919102615e-05,1.908600580186375e-05,6.353607144519577e-05,2.3523215396340184e-06,1.5178850196545504e-05,1.6038026746935373e-05
4962,KELT-11 b,KELT-11,0,Published Confirmed,0,710479350.0,0.06229,15.356,61.97685,3739356540.0,2.72,63461.00590436708,15.681439777307691,103.80964949081212,222.53074408647151,95.35261151380612,103.20352876915298,2.3480670289388186e-07,3.88515518471171e-08,1.8282910873940915e-07,1.62319111368719e-07,3.901412079197449e-06,2.962289100047118e-07,1.1953319566830661e-06,2.0235294311151396e-08,1.0493160791708116e-07,1.1315984603732294e-07
4971,KELT-14 b,KELT-14,0,Published Confirmed,0,256508820.00000003,0.02956,17.038,380.12468,4040176284.0,1.37,658853.9676573484,23.978010185564578,1101.4393570330801,2361.091872373478,1011.7086381886603,1095.0083053801432,5.7859940044854665e-09,2.801974395116083e-10,5.41529147828573e-09,8.7663941211012e-09,3.865399049104726e-08,4.378569289826539e-09,3.334705078285267e-08,4.188381314834649e-10,1.216336402974085e-08,9.756295966730774e-09
4976,KELT-15 b,KELT-15,0,Published Confirmed,0,499416150.0,0.04613,16.175,289.2253,4180141026.0,1.48,164580.2684611039,18.701931657374917,610.9222929964083,1309.5988003652449,561.1524203669135,607.3552579189859,6.971061337591261e-08,3.5566416876474554e-09,6.436323680242106e-08,9.877237966741997e-08,3.5559546034834e-07,5.263297035134648e-08,3.711305662134761e-07,5.151980195074927e-09,9.734996744041935e-08,9.83807563864999e-08
4989,KELT-2 A b,KELT-2 A,0,Published Confirmed,0,617068680.0,0.05496,14.415,483.717,4283199642.0,1.83,86727.79711540295,16.174840604314724,930.4526448423829,1994.5575426716632,854.6516630277381,925.0199453647544,1.322691333973062e-07,6.255989645869114e-09,1.234490202861854e-07,1.9583222790593817e-07,5.082640710482453e-07,9.507135114858385e-08,5.66952969052823e-07,9.744485087286805e-09,2.6712144571691966e-07,2.1308072753965567e-07
4990,KELT-2 A b,KELT-2 A,0,Published Confirmed,0,617068650.0,0.05497,14.46,485.32641,4281110616.0,1.83,86951.06844818106,16.198594216795257,933.3207586896383,2000.7057525123191,857.2861208724197,927.8713129534161,1.3146056400333373e-07,6.217238371121526e-09,1.2270211150873997e-07,1.9471373311273685e-07,5.060969030030672e-07,9.446294758748073e-08,5.646732706651377e-07,9.684308443547201e-09,2.6566735841837516e-07,2.119239193293616e-07
4993,KELT-20 b,KELT-20,0,Published Confirmed,0,521117850.0,0.057,20.512,5403.11,6253151160.0,1.6,110628.56567755918,18.94622211097164,13665.037106018384,29292.95003005144,12551.79052123898,13585.25009014052,8.070709796620542e-09,3.4417158984270934e-10,7.735832159883625e-09,1.3767443526781899e-08,3.396489531403589e-08,5.328005860626251e-09,4.201922259636663e-08,5.819226726384734e-10,2.2273675533053574e-08,1.67003189605416e-08
5004,KELT-24 b,KELT-24,0,Published Confirmed,0,832723500.0,0.067,15.244,1334.87931,4467033930.0,1.52,50624.22327162502,15.06496465048629,2257.2867590718092,4838.815125343891,2073.392873097821,2244.1069796764327,1.3977818907676429e-07,6.0907654807206585e-09,1.3250180645003685e-07,2.2310495870351832e-07,4.4330993028251516e-07,9.349256360761906e-08,5.354755209386117e-07,1.0235410315274853e-08,3.3297413239749075e-07,2.557725112259818e-07
5008,KELT-3 b,KELT-3,0,Published Confirmed,0,405508500.0,0.04123,15.076,469.75274,4392525336.0,1.47,214847.33216288773,19.098200360422375,1128.7869911382047,2419.715414561207,1036.8283485762622,1122.196262925326,2.9825340745089614e-08,1.4051423459109349e-09,2.7941883460870285e-08,4.5105605751854486e-08,1.426522651387513e-07,2.1907765040473853e-08,1.5760667659111068e-07,2.1733173789449535e-09,6.295564740187668e-08,4.997117045578732e-08
5010,KELT-3 b,KELT-3,0,Published Confirmed,0,405508560.0,0.04122,15.076,469.415,4391132652.0,1.47,215003.73642670616,19.10051683812638,1127.796508394742,2417.592173966631,1035.9185572735096,1121.2115633833112,2.981411124790874e-08,1.4047592165887759e-09,2.7930859529265822e-08,4.508490366798891e-08,1.4263895126135815e-07,2.190115220542951e-08,1.5755756640662336e-07,2.1725176441262032e-09,6.292035575975852e-08,4.9945449579429625e-08
5016,KELT-6 b,KELT-6,0,Published Confirmed,0,1176855000.0,0.07939,13.372,136.661,4249078884.0,1.58,26692.10367174239,12.961979529231337,189.59026340524557,406.41368691697113,174.14495494352457,188.4832893634451,1.2534929333260397e-06,1.160931526734813e-07,9.919170778306958e-07,9.175040640110735e-07,7.347004281833753e-06,1.4457030645376227e-06,4.768156900392514e-06,1.0756760802519703e-07,6.22454883375734e-07,6.544059635090083e-07
5017,KELT-6 b,KELT-6,0,Published Confirmed,0,1176837300.0,0.0804,13.227,140.48086,4367457024.0,1.53,25420.08791307175,12.810282307633752,197.58718868277947,423.55623330974197,181.490396461089,196.43352242937777,1.3800230132618787e-06,1.2137018301914576e-07,1.0933810558971315e-06,1.0145905211848207e-06,7.54256819842247e-06,1.5615988214719365e-06,5.153159516991343e-06,1.1837183348819514e-07,6.911192156288108e-07,7.250598958527155e-07
5022,KELT-7 b,KELT-7,0,Published Confirmed,0,410216235.0,0.04415,17.183,406.8224,4727465838.0,1.73,199430.10010134915,19.70335532408052,1008.3194675200178,2161.4761487463043,926.1749263179403,1002.4321215332626,3.640278592050332e-08,1.749750870168604e-09,3.401790248582506e-08,5.460329658227125e-08,1.8563891295518488e-07,2.6648690292392233e-08,1.9602058115575196e-07,2.6606464466728955e-09,7.490123228904479e-08,6.012842847818804e-08
5030,KELT-8 b,KELT-8,0,Published Confirmed,0,486609000.0,0.0455,20.849,272.69814,4006751868.0,1.67,221072.58030734723,21.379274555973367,571.3126606365796,1224.6899214194164,524.7696572506031,567.9768971130865,4.7169988493314835e-08,2.4838988343693e-09,4.345358345239181e-08,6.668102438859116e-08,2.980504581757688e-07,3.569493585059684e-08,2.6750516667234943e-07,3.4870594130026613e-09,6.05127506442387e-08,6.209979795741267e-08
5031,KELT-8 b,KELT-8,0,Published Confirmed,0,486609000.0,0.04571,20.849,275.55861,4006751868.0,1.67,218039.61492522713,21.33010789551476,577.3054507831171,1237.5363191965428,530.2742340749102,573.9346967331537,4.7809562707142024e-08,2.5130043240798075e-09,4.4055499618350294e-08,6.767073776497792e-08,3.0052048491043564e-07,3.612898645576125e-08,2.708292397654516e-07,3.5339154167132988e-09,6.213497988656373e-08,6.372977680601315e-08
5170,KOI-12 b,KOI-12,0,Published Confirmed,0,2678284994.9999995,0.151,16.029,3178.3,4749052440.0,1.63,4650.069328702655,10.290128284906487,3089.978755591589,6623.808818023651,2838.248133126742,3071.937078710517,3.4080463322874556e-06,1.4350585123662228e-07,3.2436883568884377e-06,5.5938725007878225e-06,6.14624988799536e-06,1.9106489717655893e-06,7.76041700200952e-06,2.590552892588942e-07,8.344018991137769e-06,6.453491527546218e-06
5430,Kepler-10 b,Kepler-10,0,Published Confirmed,0,125623605.0,0.01685,1.47,3.72,3974720136.0,1.06,306903.2305867832,9.32856330406115,15.277282464828623,32.749027197307036,14.03269144054298,15.188081918270644,4.2133392848533106e-09,7.551797597767262e-10,3.2116472863936223e-09,2.5094361792571553e-09,4.171930507648944e-08,6.927231241911146e-09,9.624151498588503e-09,3.655977522672475e-10,1.651336948733986e-09,1.6236323185949186e-09
5431,Kepler-10 b,Kepler-10,0,Published Confirmed,0,125623680.0,0.01687,1.46,4.6,3929457906.0,1.06,303732.6287546192,9.291266880607141,18.78338730410243,40.264861443504294,17.253165204839238,18.673715415951285,5.199361165326871e-09,9.184074807006261e-10,3.968281597428107e-09,3.1094752775002424e-09,5.0211516795903965e-08,8.507320758407277e-09,1.1782817238172648e-08,4.506609104508902e-10,2.052678689635871e-09,2.0149822580483213e-09
5436,Kepler-10 b,Kepler-10,0,Published Confirmed,0,125624250.0,0.01684,1.416,4.56,3918316434.0,1.06,296156.2025694218,9.158337233960454,18.593595198163516,39.85801507841698,17.078834850823526,18.485031462566408,5.341519471897375e-09,9.405357752757777e-10,4.076893592826044e-09,3.189819763512751e-09,5.043059143311774e-08,8.752595552081128e-09,1.1834467813371708e-08,4.6309408773218894e-10,2.1086401437927787e-09,2.0649510769082667e-09
5440,Kepler-10 b,Kepler-10,0,Published Confirmed,0,125623605.0,0.01685,1.47,3.33,3974720136.0,1.06,306903.2305867832,9.32856330406115,13.675631883838525,29.315661442750656,12.561522176615085,13.595783007484204,3.791642435246794e-09,6.839295692981152e-10,2.888538385523571e-09,2.2536380471462623e-09,3.787169232046162e-08,6.24858378411189e-09,8.667499173871104e-09,3.291842541064682e-10,1.481122648918119e-09,1.456920327207231e-09
