,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid
372,HD 3167 b,HD 3167,0,2722500.0,1.7,5.02,5261.0,598854.12,1.0205652905891247,1.7162614440490738,1801.4839434414964,3861.7369807163095,1654.7228456111864,1790.9654920912415,0.14882133999224445,0.006269209415028856,0.146608218316644,0.34781211049103233
378,Kepler-21 b,Kepler-21,0,6407550.0,1.639,5.08,6305.0,1323049.8,1.1524197497703828,1.7583220713010548,2091.764084497747,4483.993737189518,1921.3547979978412,2079.5507540158956,0.12358541819337053,0.0048654383764814195,0.12157850725882303,0.29401989335146594
388,GJ 9827 d,GJ 9827,0,8422500.0,2.07,5.2,4269.0,424768.62,0.58556639912703,1.5829695007405682,699.9505754256155,1500.4435824340399,642.9278552118694,695.8637246368528,0.21722575364847677,0.024907645530096677,0.23753724291344794,0.5027040600822704
395,K2-111 b,K2-111,0,8550000.0,1.82,5.29,5775.0,870427.5,0.8764463746956291,1.7027394192522496,1345.3049808422795,2883.852511577599,1235.7073146383739,1337.450053772981,0.1728944654169422,0.009781876348598435,0.18963114247104557,0.41447367237350025
399,TOI-1246 d,TOI-1246,0,19650000.0,3.51,5.3,5151.0,598854.12,0.12241604974261203,1.227270866367902,656.5326223692437,1407.371026580732,603.0470230270414,652.699279045043,0.05297005487992803,0.038115347273819676,0.05967465984378696,0.09688246733567057
400,TOI-776 c,TOI-776,0,15000000.0,2.02,5.3,3709.0,376024.68000000005,0.6422522023009757,1.6177756648838126,428.75075334054503,919.088202652598,393.82180963004885,426.2473760793621,0.3180319063144547,0.0346271972869509,0.34217154852981385,0.633307046480388
401,K2-141 b,K2-141,0,1074000.0,1.54,5.31,4373.0,466549.14,1.452165783284089,1.854568796324586,2104.3188738479803,4510.906713292029,1932.8867890740312,2092.032238832123,0.10833513900877823,0.003922804980364761,0.1058717707447819,0.25576674042998104
409,TOI-561 c,TOI-561,0,13213500.0,2.878,5.4,5455.0,591890.7,0.22625867103905195,1.3680675236348416,842.9311353720209,1806.942742683974,774.2602491990269,838.0094539041929,0.08186486759386201,0.04132571142701348,0.09190349907298995,0.17047411607875237
427,K2-146 b,K2-146,0,3720000.0,2.25,5.6,3385.0,243719.69999999998,0.49104841498830754,1.5756465493626608,632.5837590875311,1356.0332329146784,581.0491965446342,628.8902476803673,0.19693010085720425,0.032734876353725635,0.21565867944408795,0.4534099613094907
432,HD 28109 d,HD 28109,0,61650000.0,3.25,5.681,6120.0,1009695.9,0.16529455484791855,1.3204645987589194,571.8283661827357,1225.7954095843272,525.2433499259887,568.4895915729002,0.07708318566435225,0.05163341143022381,0.08610644974175355,0.14967785790512225
433,HD 3167 b,HD 3167,0,2628000.0,1.574,5.69,5286.0,577963.86,1.4574105977002252,1.898933767934162,1809.8823172855627,3879.740089192289,1662.4370309728456,1799.314829757649,0.11978619932747445,0.00467460731194159,0.11674197031384617,0.29523603579026403
434,CoRoT-24 b,CoRoT-24,0,8400000.0,3.7,5.7,4950.0,598854.12,0.11239669067078345,1.239631530216544,964.9650722123404,2068.5398379644207,886.352474036615,959.3308625910374,0.03530147980040531,0.02705515922563096,0.04016350088197593,0.0686529268344132
435,EPIC 220674823 c,EPIC 220674823,0,16065000.0,2.77,5.7,5496.0,661524.9,0.2678671082922485,1.4326944930202892,814.2635122510625,1745.4896163552696,747.9280850516188,809.5092144561354,0.09630387691073158,0.041796776345289985,0.10762676602381935,0.20993292295546148
437,CoRoT-7 b,CoRoT-7,0,2552400.0,1.585,5.74,5259.0,571000.44,1.4398191106123475,1.9006290423742687,1816.0698208666136,3893.003882902052,1668.1204585549456,1805.4662059251673,0.11971317688320685,0.00474041830263974,0.11670758071458305,0.297824196884357
441,EPIC 220674823 c,EPIC 220674823,0,15750000.0,2.5,5.8,5470.0,605817.54,0.3707590907595646,1.5212480715603673,783.2555592115413,1679.0196600811782,719.4462501305069,778.6823097388624,0.13184584015904785,0.03467476621117562,0.14614610296692845,0.30292302524785286
442,HD 191939 d,HD 191939,0,31050000.0,3.04,5.8,5348.0,654561.48,0.2062011502735271,1.3795366830533773,566.9194218489667,1215.2723894158662,520.7343214850227,563.6093094386162,0.09584839897861724,0.05791999908094748,0.10663472113271417,0.1940454789385635
450,Kepler-79 c,Kepler-79,0,28050000.0,3.72,5.9,6174.0,905244.6,0.11447404599437037,1.25779708567818,809.7830478468815,1735.88510384024,743.8126296596698,805.0549104554559,0.0404581590583337,0.03246110324614206,0.04582250401602442,0.07862855560001099
451,TOI-1235 b,TOI-1235,0,5739000.0,1.694,5.9,3997.0,431732.04,1.212259607049077,1.8639117713059685,800.4029729165593,1715.7775795005475,735.1967192391211,795.7296036301593,0.24804440502996644,0.012027101904729599,0.23905930113851467,0.6037586851781955
455,Kepler-79 d,Kepler-79,0,43050000.0,7.16,6.0,6174.0,905244.6,0.016326610211761794,0.9142714585150996,653.6549221112998,1401.2022669057005,600.4037597456912,649.8383810185451,0.004601134159621509,0.00922027246542195,0.005671471878118706,0.007066365807675371
461,Kepler-11 d,Kepler-11,0,23850000.0,3.43,6.1,5680.0,765976.2000000001,0.15098413519344644,1.3319070132547928,743.1856220172879,1593.124052273307,682.6406817328946,738.846331712838,0.05674435252957257,0.04116229008410339,0.0638779864024458,0.11564437684632949
469,TOI-270 c,TOI-270,0,6789000.0,2.355,6.15,3506.0,264609.96,0.47031217583318646,1.613980006116442,505.3562231630216,1083.3029195339823,464.1864784218619,502.4055641425841,0.21184885464252046,0.04285873004196573,0.23066228494787444,0.4917054309130045
474,Wolf 503 b,Wolf 503,0,8559000.0,2.043,6.26,4716.0,480475.98,0.7332516926754273,1.7482721187337364,815.7998873732504,1748.783054882549,749.3392966382492,811.0366190365445,0.21117956058791126,0.01975740255418944,0.23005521688469951,0.5588382221780512
475,GJ 1214 b,GJ 1214,0,2116500.0,2.847,6.26125,3026.0,153195.24,0.27100823273316116,1.481128835161938,594.3851357010934,1274.1490523307218,545.9624920427415,590.9146572902545,0.11665863889599865,0.05694177753087951,0.12920718479862225,0.2561339857599055
476,TOI-1201 b,TOI-1201,0,4305000.0,2.415,6.28,3476.0,355134.42,0.4453403841039656,1.6105614606075729,728.911983753831,1562.5264791269944,669.5298708314044,724.6560339477585,0.15661249802148017,0.03339535186865755,0.17241854419693123,0.38018680576119956
477,LTT 3780 c,LTT 3780,0,11430000.0,2.42,6.29,3360.0,264609.96,0.443290463461046,1.6101772564077064,373.2542598587248,800.1235779835541,342.8464368269759,371.07491388792516,0.23976320025308895,0.05758852403726932,0.2590961888623427,0.41698812036135124
482,K2-138 c,K2-138,0,6691499.999999999,2.299,6.31,5356.3,598854.12,0.5186761593105735,1.6546313258852627,1169.901210213273,2507.849589064117,1074.5931245714407,1163.0704255099,0.12326192743257218,0.019484877553141128,0.1366184293990563,0.32232677240580254
492,LHS 1140 b,LHS 1140,0,14354999.999999998,1.635,6.38,2988.0,146231.82,1.4579789327022974,1.972911067599242,220.18384657954894,471.995382466879,202.24617737846648,218.89824362605574,0.3600343082638785,0.027982761684955608,0.2946978382687681,0.46125060932478373
495,Kepler-87 c,Kepler-87,0,101400000.0,6.14,6.4,5600.0,1267342.44,0.027615868208281297,1.0196751833809097,457.0898271999723,979.8370369237125,419.8521903666507,454.42098458963267,0.011525293532596056,0.019917314998658318,0.01299795943474801,0.01650953253723236
497,TOI-1266 c,TOI-1266,0,15555000.0,1.673,6.4,3573.0,292463.64,1.3651362275701182,1.9534309517922708,357.70043319134516,766.7817389670344,328.55973034985794,355.6119024452422,0.3822077170876145,0.021404459347167903,0.3588498344802513,0.6553962401188824
505,K2-291 b,K2-291,0,4891500.0,1.589,6.49,5520.0,626707.8,1.6156855693993566,2.018442806777786,1442.5674080374592,3092.348353742207,1325.0460849812278,1434.144587975062,0.13026370067795515,0.005566120329819191,0.12601985233946106,0.34300231330499464
507,K2-285 d,K2-285,0,17670000.0,2.48,6.5,4975.0,550110.18,0.4256397261019491,1.616913868874696,640.8924691300169,1373.8441342829249,588.6810227259964,637.1504450715562,0.16263376724381806,0.039308434878427896,0.17860941792719054,0.3922772741519888
509,K2-265 b,K2-265,0,5064000.0,1.71,6.54,5477.0,682415.16,1.3063912353585925,1.9532006818305847,1467.9313400808194,3146.719548503511,1348.3436991284284,1459.360425839609,0.14217057185053017,0.006841195469369327,0.13836365980170456,0.3922877260129103
517,K2-3 b,K2-3,0,11655000.0,2.29,6.6,3835.0,417805.2,0.5489355146953856,1.69554872591378,530.1291276723072,1136.4071627394496,486.9412141456502,527.0338253472019,0.225079282748081,0.03766530428773102,0.24428483224039654,0.5551475849988086
520,TOI-125 c,TOI-125,0,12210000.0,2.759,6.63,5320.0,591890.7,0.3153132840727491,1.5482352893062008,855.185001744398,1833.2106475960566,785.5158325236848,850.1917727627774,0.10087816239276962,0.03879279608750584,0.11235632156330139,0.242348311510625
522,LHS 1140 b,LHS 1140,0,13125000.0,1.43,6.65,3131.0,132304.98,2.271419625208382,2.153767663298948,229.51285981688716,491.9934488073414,210.81518593778924,228.1727868958763,0.2830307595163087,0.017440064770728816,0.22928916750956851,0.3299236862496953
523,K2-32 d,K2-32,0,27633000.0,3.484,6.7,5271.0,598854.12,0.1582428895294783,1.3850146795209457,566.5327698554747,1214.4435458908536,520.3791687847938,563.2249150173872,0.0688892806925193,0.05554911351046722,0.07689123338570233,0.14274017111292586
528,Kepler-80 c,Kepler-80,0,11880000.000000002,2.74,6.74,4540.0,473512.56000000006,0.32725933907584975,1.5664290010365043,661.7575445683761,1418.571390231606,607.8462876338239,657.8936941224437,0.12463359462909561,0.0475022689070282,0.1378040320242464,0.294691996498163
529,Kepler-80 d,Kepler-80,0,5580000.0,1.53,6.75,4540.0,473512.56000000006,1.8824060989175242,2.097791006764466,965.5839141688205,2069.866413689538,886.9209009309754,959.9460912713424,0.1627163732848338,0.006961441584680713,0.1555139818468144,0.40433305960678734
534,TOI-1759 b,TOI-1759,0,17640000.0,3.06,6.8,3972.0,438695.46,0.23704373097479936,1.4888460441966638,457.32720454716383,980.3458890194369,420.0702293454928,454.6569759449661,0.11724244107925928,0.07903368897340594,0.12916216695334856,0.24133523884001506
537,Kepler-454 b,Kepler-454,0,14310000.0,2.37,6.84,5701.0,745085.9400000001,0.5132097571318739,1.696719011611086,949.7732318634943,2035.9739680914975,872.3982640179069,944.2277239118409,0.13893176654651232,0.02472406540397067,0.15326301563554787,0.3683961068612431
540,K2-199 b,K2-199,0,5730000.0,1.73,6.9,4491.0,473512.56000000006,1.3310507738061454,1.9946079332840123,942.5773789491301,2020.5486342114132,865.7886340767656,937.0738859313756,0.19649395401007402,0.010312200248400674,0.1893915823252427,0.5406654980838335
541,Kepler-18 b,Kepler-18,0,6704999.999999999,2.0,6.9,5345.0,772939.6200000001,0.8614755274249044,1.8550926118402777,1324.9717548105161,2840.2653504541317,1217.0305710780292,1317.2355487820503,0.15435825729457275,0.011620578386286927,0.16900482135301267,0.45627931604216526
543,TOI-1235 b,TOI-1235,0,5767500.0,1.738,6.91,3872.0,438695.46,1.3146573442682272,1.9914535719857933,779.6660690241387,1671.3250774849382,716.1491841539735,775.1137777609658,0.22765364621674214,0.012336690585538846,0.21852413894085254,0.6158672836869886
546,Kepler-80 b,Kepler-80,0,9720000.0,2.67,6.93,4540.0,473512.56000000006,0.36364974837982295,1.6090407197943748,731.6004925067316,1568.2896799103564,671.999355430613,727.3288451149965,0.12586818420428997,0.04098500739444595,0.1391643126698046,0.30974047376128455
547,LHS 1140 b,LHS 1140,0,14040000.0,1.727,6.98,3216.0,146231.82,1.3535124372762446,2.007879246099855,239.62876305655342,513.6783257534765,220.10697910397772,238.22962569787288,0.3764163102246919,0.029974359720092783,0.30930351683925883,0.5298514892403644
548,CoRoT-7 b,CoRoT-7,0,2534999.9999999995,1.861,6.99226,5250.0,668488.32,1.083583267753073,1.9359388981630143,1968.3519305398886,4219.442237552799,1807.9966349547492,1956.8591753049948,0.11668899504101318,0.006498045087615053,0.11462754930652731,0.3589983107097974
553,TOI-561 c,TOI-561,0,13320000.0,2.9,7.0,5326.0,577963.86,0.2866737233986731,1.5516939588340632,809.9997937497661,1736.3497295015652,744.0117179715594,805.2703908287514,0.09395858652341701,0.044699412514426155,0.10468640419220974,0.22656788772524042
561,K2-146 c,K2-146,0,4905000.0,2.59,7.1,3385.0,243719.69999999998,0.40817170669662034,1.6536185693615342,550.8964855029171,1180.9249471017279,506.01672218467513,547.679927341028,0.16713154677115813,0.048227249927908014,0.18286707954004658,0.4091242729613686
564,TOI-421 b,TOI-421,0,8400000.0,2.68,7.17,5325.0,605817.54,0.3720476917737629,1.6336094200639573,1044.0863255167526,2238.1474944515317,959.0279735284885,1037.9901450537536,0.09678550527323102,0.030036049683262005,0.10781134474858095,0.25201353796942616
565,HD 15337 b,HD 15337,0,7867499.999999999,1.699,7.2,5131.0,584927.28,1.466345128533038,2.0560118197417014,1021.4570125563863,2189.638344522443,938.2421978504276,1015.4929594589016,0.17298540426425563,0.008896001860096358,0.16653643617042904,0.48592595938851957
566,HD 191939 c,HD 191939,0,25500000.0,3.08,7.2,5348.0,654561.48,0.24612979377696426,1.5270277811067305,625.578835912132,1341.01718407783,574.6149419112343,621.9262246439347,0.09662670471466861,0.06251073174432467,0.10726317237063844,0.22378160421259924
571,HD 86226 c,HD 86226,0,7350000.0,2.16,7.25,5863.0,731159.1,0.7185559567779923,1.829777049207452,1350.1054381973925,2894.142974481852,1240.1166941856113,1342.2224823591823,0.1315310334112188,0.013862682893027969,0.1447461938117476,0.3893816707769765
575,Kepler-11 d,Kepler-11,0,23250000.0,3.12,7.3,5663.0,738122.52,0.24007277856546969,1.52770739651316,736.6900905564586,1579.1999570056182,676.6743203108285,732.3887261696465,0.08359718693399441,0.05562096290504473,0.09322817411775935,0.19777495938900838
576,Kepler-289 b,Kepler-289,0,31500000.0,2.15,7.3,5990.0,696342.0,0.7336540532716113,1.8403407741573898,650.2320287555411,1393.8648083060255,597.2597184932089,646.4354731516222,0.23230047388396388,0.026010902702151846,0.2513377636625089,0.6417527670833211
599,HD 15337 b,HD 15337,0,7830000.000000001,1.64,7.51,5125.0,598854.12,1.7005610737480126,2.1372439320516357,1034.8062110337444,2218.2542495437524,950.5038800993874,1028.7642150296576,0.1557435345947565,0.007709421364774022,0.14934746238038876,0.42370206583520764
602,HD 97658 b,HD 97658,0,12000000.0,2.247,7.55,5170.0,515293.08,0.6646937194849326,1.8307455528971117,782.1905997408536,1676.736768032159,718.4680494797532,777.6235683221425,0.18704902568969994,0.024714255657009566,0.20383800183218068,0.5278826376122722
607,GJ 414 A b,GJ 414 A,0,34860000.0,2.63,7.6,4120.0,473512.56000000006,0.4172825154258624,1.6977939049793447,350.57810841978005,751.5140231158007,322.0176384504116,348.53116329362297,0.2169485782880653,0.06991010806270101,0.23402779053514294,0.37900126111990073
610,Kepler-51 d,Kepler-51,0,76350000.0,9.7,7.6,6018.0,654561.48,0.008317297392818963,0.8840503028414621,406.8257201892951,872.0887766339213,373.68293835215775,404.45035816543566,0.002398956111479451,0.008218416934545222,0.002920506309017623,0.003006465980909351
615,TOI-178 f,TOI-178,0,15585000.000000002,2.287,7.72,4316.0,452622.3,0.6446183251032356,1.8349811873156363,537.0089494630063,1151.1550389703784,493.2605590014558,533.873477437212,0.23493160608105362,0.03523696791909152,0.2536741240233018,0.6377144184866942
618,HD 5278 b,HD 5278,0,18030000.0,2.45,7.8,6203.0,828646.98,0.5297612528479299,1.7820517328038312,970.8993513085751,2081.2608089857013,891.8033065175383,965.230492793398,0.13206681309816434,0.02530106581946307,0.14550051969268604,0.37393999198292494
619,K2-36 c,K2-36,0,8100000.0,3.2,7.8,4916.0,501366.24,0.23775437025568438,1.5592952662033523,892.9608640598675,1914.1885797131818,820.214216938178,887.7470704868024,0.06972705474674742,0.04853490952697185,0.07809719061287233,0.1732269077395556
621,55 Cnc e,55 Cnc,0,2316000.0,2.08,7.81,5234.0,654561.48,0.8668518290428182,1.935307134800265,2031.5390747798842,4354.892865634054,1866.0361259552114,2019.677384309642,0.10203320554581251,0.008288633841369552,0.11236286629391615,0.3314206574863523
624,HD 97658 b,HD 97658,0,11940000.0,2.341,7.86,5119.0,487439.39999999997,0.6119305646492778,1.8300654180415021,755.1423003849876,1618.7548924410346,693.6232880029571,750.7331977793073,0.17735840686436044,0.027980864028913484,0.1934923170615865,0.501297164576408
625,K2-138 d,K2-138,0,8839500.0,2.39,7.92,5356.3,598854.12,0.5794491359949813,1.8181080451289533,1017.8811722800189,2181.9730224513496,934.9576697706168,1011.937997693342,0.13550681795151168,0.022665627440747755,0.14907117286833393,0.3934531033195363
627,HD 28109 c,HD 28109,0,46200000.0,4.23,7.943,6120.0,1009695.9,0.1048207592986887,1.368605074192495,660.5584429853681,1416.000945491537,606.744872996832,656.7015938184148,0.037205702374637765,0.04279567897207189,0.04187701769389072,0.0793759885047817
628,K2-18 b,K2-18,0,21450000.0,2.38,7.96,3457.0,285500.22,0.5897474034684466,1.8265186187877562,291.18866950750703,624.2043163895885,267.4664659495729,289.48848568676806,0.30893120285385384,0.06165669235695377,0.294173618311131,0.47107823086086437
629,55 Cnc e,55 Cnc,0,2316000.0,1.875,7.99,5172.0,654561.48,1.2106728521763153,2.0617158128778406,2007.4742252123733,4303.306438872627,1843.9317622163458,1995.7530438764747,0.10316035917244885,0.0061317877106874035,0.10095501096543112,0.3436280439953708
631,K2-216 b,K2-216,0,4200000.0,1.75,8.0,4503.0,501366.24,1.4909383362202258,2.1354136643018298,1135.9006875014577,2434.9646341923744,1043.3625149960462,1129.268424047929,0.15067536548266303,0.008404755645297779,0.14520551636274037,0.4456834987933882
632,Kepler-11 e,Kepler-11,0,29250000.0,4.19,8.0,5663.0,738122.52,0.10862549261522844,1.3800474859486092,656.8003438435376,1407.9449256274463,603.2929340946296,652.9654373550837,0.03868711513458803,0.044064243624275794,0.04351730603315373,0.08320049618867888
637,55 Cnc e,55 Cnc,0,2316000.0,1.92,8.08,5250.0,668488.32,1.1402275116725602,2.0488544827323274,2059.313444335067,4414.4311759352995,1891.547807029432,2047.2895856945152,0.10302957152382701,0.006391557732166238,0.1010232555651743,0.35261488112553224
638,55 Cnc e,55 Cnc,0,2316000.0,1.91,8.08,5250.0,668488.32,1.1582307740968618,2.0542109741810664,2059.313444335067,4414.4311759352995,1891.547807029432,2047.2895856945152,0.10234143002058427,0.0062930571548684925,0.10030453146030664,0.3485717344327895
639,Kepler-36 c,Kepler-36,0,19245000.0,3.679,8.08,5911.0,1135037.46,0.16207119643765078,1.4801196853958862,1048.075614145441,2246.699101852887,962.6922676542617,1041.956141141581,0.04145041182710237,0.036435385599245806,0.04688650081455904,0.100227673022689
