,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Habranah,similarityIndex_Dhrawn
3230,K2-34 b,K2-34,0,6975000.0,15.435,539.67534,6149.0,1100220.36,0.14672025535875174,5.905667860493834,1783.0262746074302,3822.1703431263236,1637.7688636411292,1772.6155933499242,0.0025382941967802128,0.08092294942946597,0.0017715128293855542,0.012210925222451147,0.0011574615896846959,0.00010787183892146246,0.009132287323744328
3246,WASP-37 b,WASP-37,0,6704999.999999999,13.002,546.6676,5800.0,696342.0,0.24863957314232749,6.4760864087969106,1364.6629942568384,2925.349165793342,1253.4882930141925,1356.695040189392,0.005364666548080059,0.14073206350350798,0.0037601278151461128,0.02531765345461521,0.002977480461572667,0.00023053982803959778,0.022087068700178642
3247,HAT-P-49 b,HAT-P-49,0,6570000.0,15.838,549.823,6820.0,1274305.86,0.13835641141780944,5.884605190539543,2192.926355718792,4700.849449531452,2014.2757046275115,2180.1223619494913,0.0019712716431877896,0.06338205433278982,0.0013654286324366978,0.009612415613136359,0.0008841872013442353,8.330213372228522e-05,0.007188067929393083
3251,HATS-1 b,HATS-1,0,6669000.0,14.594,556.2025,5870.0,724195.68,0.17889051431510172,6.165741964244107,1412.2813518501057,3027.425886015226,1297.2273362995493,1404.0353651198943,0.0037227340953464453,0.1140645839029659,0.0026191156432602766,0.01764551949486732,0.0018676961195127904,0.0001591052847488094,0.014104601168698319
3254,TOI-150.01,TOI-150,0,8745000.0,15.468,556.2025,6003.0,1079330.1,0.15024770543172178,5.989015469277267,1539.7531383670862,3300.6797852701898,1414.3144067052754,1530.7628731269883,0.002894682327153346,0.09328969232817445,0.0020329677387595844,0.013809334205961074,0.0013679405235153754,0.00012327644721933545,0.010539239179043045
3257,WASP-3 b,WASP-3,0,4726500.000000001,14.5,559.357,6352.0,947025.1200000001,0.1834266660843095,6.203211457533822,2075.9023708972823,4449.991898754351,1906.7852871449772,2063.7816533212776,0.0027391003310707975,0.0808968625315779,0.0018934103880759755,0.01332481741122027,0.0013585468036898041,0.00011600226945694698,0.01086748276846024
3260,WASP-77 A b,WASP-77 A,0,3600000.0,13.56,559.36,5500.0,661524.9,0.2242795829570807,6.414634368261308,1721.3534494890162,3689.9658733989677,1581.120325058061,1711.3028617050059,0.003937733576374635,0.10958482890394873,0.002733997028882169,0.018924513246753243,0.0021087447825949455,0.0001678012226154411,0.016308602319912296
3262,K2-34 b,K2-34,0,6628500.0,15.132,559.3808,6132.0,1065403.26,0.16139718647248252,6.072418011951068,1794.8867174587447,3847.5948887812215,1648.663074392541,1784.4067857971047,0.0027268958253144487,0.0849558191133693,0.0018998215613006365,0.013148831138840663,0.0013096299226594136,0.00011572615814421156,0.010308649349725061
3263,WASP-3 b,WASP-3,0,4755000.0,14.684,559.3808,6400.0,912208.02,0.1766248597723399,6.1643549541859946,2046.6198104010252,4387.220566725472,1879.8882825907303,2034.6700669761426,0.002668877996949915,0.07993286397004742,0.0018469610884992846,0.012973036543629052,0.0013089041487123127,0.00011302346715173256,0.010463826722184554
3265,WASP-77 A b,WASP-77 A,0,3607500.0,13.563,560.33429,5500.0,661524.9,0.22452118037869104,6.419508340866025,1719.5631698059972,3686.1281543435693,1579.4758936978428,1709.5230350542317,0.003941301839405615,0.10969324598086282,0.0027365333456347085,0.018942077182914015,0.0021139643581147187,0.00016794439335112907,0.016345399095973805
3269,WASP-114 b,WASP-114,0,4276500.0,15.009,562.24127,5940.0,995769.0599999999,0.16624356742126362,6.112818905590724,2092.7003066666857,4486.000662527442,1922.2147491604094,2080.481509798429,0.0024525863331788895,0.07495395179701432,0.0016973360021439849,0.011941273303714963,0.0011827529897843628,0.00010373880403993784,0.009501524016959114
3271,HAT-P-49 b,HAT-P-49,0,6567000.0,15.838,562.5591,6820.0,1274305.86,0.14156129933893744,5.952370505675637,2193.4271953634902,4701.923070522847,2014.7357424785773,2180.6202773064347,0.0019912663485762167,0.06390563400644135,0.001378741876476098,0.00972202538641007,0.0009126411005038653,8.405712382730983e-05,0.007412774926543127
3272,K2-34 b,K2-34,0,6675000.0,16.141,563.51259,6087.0,1155927.72,0.13396449546786748,5.901231354464691,1849.390077451858,3964.430590606357,1698.7262210952995,1838.591913178376,0.0021789141428621233,0.07196261795000491,0.0015199239389165936,0.010530731630393626,0.0009924512808718211,9.227124592025988e-05,0.007889327254935555
3273,K2-31 b,K2-31,0,3300000.0,11.882,563.83042,5280.0,543146.76,0.33601391372984774,6.879953864001313,1563.9435250173665,3352.535318618299,1436.5340804248854,1554.812017660706,0.006237101452934678,0.10679057377093724,0.004315153138560964,0.02973926073217446,0.00391367392004089,0.00026791954043311756,0.029298090233976462
3274,HAT-P-7 b,HAT-P-7,0,5655000.0,15.043,564.442,6532.23,1385720.58,0.16576519824699001,6.117845167520258,2360.850649165428,5060.8190492186395,2168.519746441415,2347.0661839811173,0.0021930266490896937,0.06664867356351423,0.0015111015261286365,0.01075197485692583,0.0010531150332685254,9.252432419040838e-05,0.00859004489428246
3277,TrES-5 b,TrES-5,0,3669000.0,13.552,565.078,5171.0,605817.54,0.22697374438171988,6.449240185782157,1534.1121892502408,3288.587608767498,1409.1330075545607,1525.1548602175794,0.0043660275523897335,0.1223619009600721,0.003046858395996694,0.020827677165157158,0.0023803310901809095,0.00018650416629688535,0.01806870655843327
3280,WASP-43 b,WASP-43,0,2130000.0,10.424,565.714,4400.0,417805.2,0.4993109844498835,7.357619257554044,1422.772008681413,3049.9141005702054,1306.863353088613,1414.4647694133066,0.009503430575365908,0.08679878785447336,0.00654478678978434,0.04488035821728579,0.007100879354480881,0.0004126110486703584,0.05118130337921711
3285,HAT-P-7 b,HAT-P-7,0,5324999.999999999,15.906,566.05523,6350.0,1281269.28,0.14062200143916237,5.958061240971913,2274.15280861852,4874.969900683548,2088.8848998803837,2260.874552230177,0.0019081321091087933,0.061314267665360855,0.0013195382265810142,0.009337970056322762,0.0008747739613456634,8.04634043150331e-05,0.007138425923347944
3288,TrES-5 b,TrES-5,0,3688500.0,13.384,568.9157,5171.0,605817.54,0.23722886819122346,6.511589942606753,1530.0516184599144,3279.8831979172605,1405.403238395398,1521.1179981682983,0.00455044118513861,0.12564253419994573,0.003173371565259345,0.021708241146446736,0.0025305142606308452,0.00019443415227420426,0.019165907088435543
3289,TrES-5 b,TrES-5,0,3678000.0,13.552,568.9157,5171.0,605817.54,0.22851522562645735,6.4711029804974505,1532.2340671146517,3284.561586924943,1407.4078899836147,1523.2877040061578,0.004381823347246597,0.12269886027933946,0.003057626883463454,0.02090841913163118,0.0024052932702217232,0.00018713480008804704,0.018248353343469886
3295,HAT-P-7 b,HAT-P-7,0,5707500.0,16.421,571.77617,6350.0,1364830.32,0.1290935815032834,5.893445521780633,2267.125768949941,4859.906441998887,2082.43033051331,2253.888541833693,0.0017381297200419383,0.05745798590375116,0.001203389037170885,0.008508653409731486,0.0007821999065539401,7.323112053255214e-05,0.006395463771434381
3299,WASP-37 b,WASP-37,0,6690000.0,13.002,572.07,5800.0,696342.0,0.2601932885862109,6.624842444836873,1366.1920289036934,2928.6268689680237,1254.8927621303862,1358.2151471538193,0.005448930784958478,0.13563246226362205,0.003815121535189638,0.02577667369842489,0.003166036983787762,0.0002337495460901942,0.02343410371615598
3303,WASP-105 b,WASP-105,0,11250000.0,10.761,572.094,5070.0,626707.8,0.45897274911429753,7.282213862524062,873.6747115052895,1872.8459694685018,802.4992451493998,868.573525351301,0.012944322078579899,0.14533860201282708,0.009199522544950357,0.05872147817954412,0.009768732138735352,0.0005692066624503768,0.06427223084161492
3310,TrES-3 b,TrES-3,0,3426000.0,14.975,572.41183,5650.0,577963.86,0.17040624607934501,6.174857406781585,1694.3012338646645,3631.975602729501,1556.2719663585665,1684.408597759878,0.002987844190110412,0.09229847785849363,0.002085085059600616,0.014369547860311239,0.0014864015187950406,0.0001268716851837412,0.011576327698921958
3312,HAT-P-7 b,HAT-P-7,0,5719500.0,16.926,574.00098,6350.0,1392684.0,0.11833876322705954,5.816144621141427,2287.7391450957143,4904.094144725494,2101.3644012596887,2274.381561206405,0.0015684266176170683,0.05318829182812545,0.0010866760521436017,0.007682494683735511,0.0006897683774760935,6.603570604500737e-05,0.005659251502886917
3322,HAT-P-54 b,HAT-P-54,0,6183000.0,10.581,578.4506,4390.0,431732.04,0.48816151099599553,7.384580497626729,846.949574485342,1815.5568382939653,777.9513190132864,842.0044302736626,0.013857637205653342,0.14096200899221836,0.009854915928476196,0.06268358626802739,0.010858124495454513,0.000610583841132768,0.07066428839665756
3328,HAT-P-36 b,HAT-P-36,0,3570000.0000000005,14.168,582.24,5560.0,765976.2000000001,0.2046698143070592,6.402547266067347,1880.3289756539891,4030.752518017788,1727.1446268543332,1869.3501662536078,0.0032543110828772122,0.09393711066042902,0.0022541665262271805,0.015767137063151276,0.0017260373390159153,0.00013797326502968272,0.0135625109701877
3329,Kepler-117 c,Kepler-117,0,42060000.0,12.341,584.78,6150.0,1121110.62,0.31104187113769644,6.875070050322473,733.0780771529772,1571.4570926932006,673.3565660121274,728.7978024835614,0.010292241611677272,0.215145385734728,0.007474625193500211,0.04606545757949206,0.006843483474578504,0.00045155969216900064,0.04411594186026373
3333,HAT-P-36 b,HAT-P-36,0,3615000.0,14.314,587.41341,5620.0,724195.68,0.2002341829398771,6.398047649840446,1836.519934790116,3936.8416098414227,1686.9045675267553,1825.7969163262599,0.0032321917986992063,0.09438965840387688,0.002241807367950478,0.015644759834631247,0.001714049213904102,0.0001370135576970943,0.013432075655402073
3337,HAT-P-36 b,HAT-P-36,0,3573000.0,14.168,587.9855,5560.0,765976.2000000001,0.2066894804552133,6.434059641012164,1879.5394190474153,4029.0599911667578,1726.4193928828859,1868.5652196868764,0.0032682040993122635,0.09421934178984158,0.002263383651445465,0.01584199971890103,0.001750263525336219,0.00013850856486102606,0.013745585497705699
3338,HAT-P-57 b,HAT-P-57,0,6090000.0,15.838,587.9855,7500.0,1044513.0,0.14795955015651654,6.0854007977298155,2267.7493911932315,4861.243264948478,2083.003148259902,2254.5085228898106,0.0019718440958178553,0.06291296632984109,0.0013626272314487627,0.009667859956277766,0.0009408071246950028,8.301667843663309e-05,0.007659753285175692
3341,K2-114 b,K2-114,0,13963500.0,10.559,587.9855,5027.0,577963.86,0.4993161905842179,7.452945774893019,746.7024893141083,1600.662957377539,685.8710411719658,742.3426648285454,0.015330995527366933,0.1537547003838471,0.010997564892755378,0.06853949637165653,0.012423702929454288,0.0006785219778766928,0.07838473358207856
3343,HAT-P-36 b,HAT-P-36,0,3582000.0,14.617,588.62116,5620.0,724195.68,0.18842500314713978,6.337892372304842,1844.9602212786776,3954.9345640303195,1694.657251044681,1834.1879219188495,0.003024891161222844,0.09027540571386046,0.002099670481939317,0.01464883950486401,0.0015743214534551435,0.00012812293292083031,0.012371324361417873
3345,HATS-1 b,HATS-1,0,6660000.0,14.594,589.55,5870.0,724195.68,0.18961601703420644,6.347887174744394,1413.235273844619,3029.470753445958,1298.1035453398788,1404.9837173827827,0.0038112906142426357,0.11597523471320008,0.0026783571960066186,0.018121037081797572,0.002023214918699955,0.00016248650715471882,0.015240480943877165
3357,WASP-163 b,WASP-163,0,3990000.0,13.473,594.3421,5500.0,703305.42,0.24295227320214674,6.633490943976156,1685.9074933178872,3613.9824263850564,1548.5620368343812,1676.0638663379998,0.004179141716434081,0.11342044974406536,0.00289955639404484,0.020117344716224183,0.002396741385006168,0.0001777996202102868,0.01840658796817694
3360,WASP-73 b,WASP-73,0,8275499.999999999,13.002,597.20257,6030.0,1441427.94,0.2716242778688566,6.7688018602591224,1837.393500462188,3938.7142220693627,1687.7069666155633,1826.6653814488343,0.0043084208206919895,0.09961193564494873,0.0029716984468663057,0.02085352915931537,0.002566333279095519,0.00018317791804501276,0.019869707660947127
3361,WASP-73 b,WASP-73,0,8268000.0,13.002,597.5,6036.0,1441427.94,0.27175955727491563,6.770487213129627,1840.0557534483933,3944.4211398835787,1690.1523344208706,1829.3120901507734,0.004303792469533656,0.09943704617883728,0.0029682908584566224,0.02083356084390819,0.00256466697303447,0.00018297194313997238,0.0198604145124164
3362,HATS-42 b,HATS-42,0,5533500.0,15.693,597.5204,6060.0,1030586.16,0.15456537602062895,6.162819235972982,1909.4150315063314,4093.1026144019906,1753.8611353654494,1898.2663953003505,0.0023761934078504886,0.07588268141062471,0.0016518381010208387,0.011543412777059657,0.0011711838418098223,0.0001003352063730683,0.00930680395115139
3365,Qatar-7 b,Qatar-7,0,5280000.0,19.055,597.5204,6387.0,1086293.52,0.08633825756124078,5.592782629765924,2115.139747250645,4534.102794020282,1942.8261207533628,2102.789931638109,0.0011666859409983062,0.043528791868916415,0.0008132604430332887,0.005696997988239372,0.0004843320544147134,4.9076362735257774e-05,0.003963495797123299
3367,WASP-3 b,WASP-3,0,4773000.0,15.872,600.6987,6400.0,953988.54,0.15018934714889914,6.144245596263295,2089.0140109989375,4478.098563619581,1918.8287641343934,2076.816737565172,0.0021256579087809407,0.06817756811734955,0.0014729820088430273,0.010385311419323503,0.0010371777096452176,8.954711673515857e-05,0.008350303519332442
3370,TrES-3 b,TrES-3,0,3414000.0,14.684,603.55917,5650.0,571000.44,0.19057420949299628,6.403151635677059,1687.0207643327929,3616.36888109839,1549.584613243362,1677.1706372189174,0.0032545589668399283,0.09795124443364236,0.0022673273654416895,0.01568964453689768,0.0017370659673547565,0.0001379734362146473,0.013460714940101105
3374,HAT-P-56 b,HAT-P-56,0,6348000.000000001,16.432,603.877,6566.0,995769.0599999999,0.13606756468724887,6.054594744057192,1898.6602164440367,4070.0481391189714,1743.9824804661419,1887.5743751352436,0.00207713417680012,0.06922382653846541,0.0014467094955553312,0.01009239755556611,0.0009923319399862084,8.760678974969067e-05,0.007908331932110883
3378,WASP-135 b,WASP-135,0,3645000.0,14.572,603.877,5675.0,668488.32,0.19510500165429315,6.429403930593604,1774.3918272700917,3803.661177550888,1629.8378369337659,1764.0315605691987,0.0031905066563406325,0.0948780269961741,0.0022168994480042704,0.015432202965389446,0.0017114127983975651,0.0001351262795403649,0.01335207156391409
3379,WASP-46 b,WASP-46,0,3501000.0,13.159,603.877,5600.0,598854.12,0.26494591626676695,6.765795225208672,1690.9782036334727,3624.8522149365926,1553.2196527033555,1681.1049699396538,0.004488044302528462,0.1083764564718547,0.003108220417291185,0.021620248738782773,0.0026817003102966312,0.00019100149438640177,0.02052722122110248
3383,WASP-106 b,WASP-106,0,13755000.0,12.162,606.73747,6000.0,967915.3799999999,0.3371810982616394,7.054300516261079,1162.0509379626628,2491.0214142867394,1067.3823887307776,1155.2659891975197,0.007642784776813425,0.1361546644876307,0.005370088325157395,0.03575866814459483,0.005148411073812041,0.00032979202073182796,0.03652970383273584
3384,TrES-3 b,TrES-3,0,3423000.0,14.975,607.03,5650.0,577963.86,0.18071202958461707,6.358837257097474,1695.043534550382,3633.566829794989,1556.9537941969113,1685.1465643222311,0.003061215822469277,0.09394224965255712,0.0021339203271508837,0.014767884058024363,0.0016116643524976574,0.00012966151971543032,0.01251991916854104
3386,TrES-3 b,TrES-3,0,3424500.0,14.628,607.0553,5650.0,571000.44,0.19388794248583138,6.433950273099102,1684.432456978251,3610.820476259766,1547.2071669571399,1674.5974423970667,0.00330438407723894,0.09898987764231323,0.0023015164651094423,0.015932602212495598,0.0017804172304587771,0.00014007325444402442,0.013784179554865907
3387,WASP-46 b,WASP-46,0,3502500.0,13.159,607.0553,5600.0,598854.12,0.26634036845764464,6.783576583665406,1690.616071023338,3624.0759321961486,1552.8870218712505,1680.7449517387295,0.004497223353155229,0.10794090091028716,0.0031142394988860414,0.021669784585957634,0.0027015860366189585,0.00019135661507252495,0.020672858559128017
3392,TrES-3 b,TrES-3,0,3390000.0,14.516,610.2336,5720.0,557073.6,0.19944935668805924,6.475609131193699,1692.926041559377,3629.0276824883804,1555.008806543597,1683.041434886889,0.003374336255019398,0.10015357211879637,0.0023485827782991947,0.016279046606404113,0.0018407223413766064,0.00014302418868045356,0.014246914628804659
3394,WASP-106 b,WASP-106,0,13755000.0,12.162,611.797,6055.0,967915.3799999999,0.3399928215628024,7.083652046808956,1172.7030715606538,2513.855777251035,1077.1667272941431,1165.8559274318304,0.007606697924811537,0.134067350939406,0.005340778186540454,0.03563113831955808,0.005165292168634247,0.00032805408111065556,0.036695107905551104
3395,HAT-P-36 b,HAT-P-36,0,3603000.0,15.211,611.82275,5560.0,772939.6200000001,0.1737919773771241,6.334173805575551,1880.186639710736,4030.447400685077,1727.0138865621925,1869.208661377265,0.002678482715150645,0.08281573288594836,0.0018598377405667943,0.013014707270931446,0.0013914912187169325,0.00011310056404295233,0.010989228884027898
3398,KOI-3680 b,KOI-3680,0,80100000.0,11.097,613.4119,5830.0,668488.32,0.44875865803643455,7.425562428983477,388.85234796925687,833.5602976968815,357.1737989099518,386.5819283413509,0.020854211954142537,0.28706074719931596,0.015880841317322713,0.07335972514492843,0.017943920852058967,0.0009456946609603619,0.0698425392865415
3399,TrES-3 b,TrES-3,0,3408000.0,14.706,615.95454,5650.0,564037.02,0.19361650553593657,6.4637283739514935,1678.1778191719081,3597.412770792462,1541.4620743589746,1668.3793239855922,0.0032813989212346307,0.09870666893196908,0.0022858342490269332,0.015830003562438782,0.001784408290277871,0.0001390072669268261,0.013805515162479527
