,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth
3437,WASP-43 b,WASP-43,0,2256000.0,11.276,635.02434,4500.0,452622.3,0.44279486114348554,7.495035609315068,1471.6226274634532,3154.6323478619865,1351.7342692103864,1463.0301606422736,0.007796118671953082
3448,Kepler-76 b,Kepler-76,0,4169999.9999999995,14.011,635.66,6409.0,919171.4400000001,0.23104410183221227,6.727193556562845,2196.8784166123287,4709.321253989202,2017.9058038418784,2184.0513476663696,0.00303734894905118
3451,Kepler-47 b,Kepler-47,0,44430000.0,3.03,636.0,5636.0,668488.32,22.85633706345207,14.469825436100496,504.73713328198244,1081.975812347321,463.6178238005583,501.79008898529474,0.003942735371715298
3452,K2-114 b,K2-114,0,14145000.0,10.447,638.8351,4920.0,571000.44,0.5601332939572408,7.810064775126866,721.7177150540442,1547.1045412361123,662.9216960439785,717.5037709320052,0.016407759291471764
3455,Kepler-76 b,Kepler-76,0,4110000.0,15.244,638.8383,6409.0,919171.4400000001,0.18028995355935626,6.465499029580264,2212.855924697807,4743.571314367489,2032.5816757758087,2199.9355667485756,0.0023493988839520447
3456,WASP-100 b,WASP-100,0,6861000.0,18.943,638.8383,6900.0,1392684.0,0.09395546999422658,5.799988617755547,2269.693381959483,4865.410485566533,2084.788768356203,2256.441163140075,0.0011550615772415198
3462,Kepler-30 c,Kepler-30,0,45000000.0,12.3,640.0,5498.0,661524.9,0.3438286337360528,7.204328037904565,486.69523431600413,1043.300436586733,447.045740265814,483.85353252721427,0.014068339203122013
3468,WASP-3 b,WASP-3,0,4777500.000000001,15.872,645.1949,6400.0,953988.54,0.16131448397474352,6.367745296846606,2088.0299421631435,4475.989072148069,1917.9248642188986,2075.8384144814913,0.002193554387180765
3472,Kepler-5 b,Kepler-5,0,7450500.0,13.563,648.3732,6297.0,1072366.68,0.2597976222192454,6.905429488534379,1744.2075281691368,3738.956840607157,1602.112555516217,1734.0235006641526,0.004110024154677213
3474,WASP-43 b,WASP-43,0,2292000.0,11.613,651.5515,4400.0,466549.14,0.41590378493178704,7.480975108399143,1449.3710540620364,3106.932936387235,1331.2954598653648,1440.9085090717683,0.007367358657848682
3475,WASP-61 b,WASP-61,0,7719000.0,13.899,651.5515,6250.0,947025.1200000001,0.24259144759388124,6.838150348340529,1598.327469515677,3426.2421926070624,1468.1168756480777,1588.9952021973463,0.004131879464578299
3476,WASP-61 b,WASP-61,0,7710000.0,13.899,654.702,6320.0,947025.1200000001,0.24376446976579627,6.854662943718349,1617.1717862113228,3466.6376648647188,1485.426006523065,1607.7294912521052,0.004098367132124585
3478,WASP-3 b,WASP-3,0,4780500.0,16.298,654.7298,6400.0,960951.96,0.15119470072811644,6.330236644685874,2094.97897283967,4490.885307466387,1924.3077797353894,2082.7468713625267,0.002027373597740097
3479,WASP-61 b,WASP-61,0,7815000.0,13.563,654.7298,6250.0,967915.3799999999,0.2623446577311988,6.939197071266692,1605.9045874399342,3442.484822246854,1475.0767101660617,1596.5280790688025,0.004424872365359334
3482,Kepler-40 b,Kepler-40,0,12060000.0,16.141,657.9081,6510.0,1726928.16,0.15640524851578436,6.376369065594047,1798.5809429908636,3855.513986480886,1652.0563432624035,1788.079441594074,0.0023905831654972777
3483,HAT-P-23 b,HAT-P-23,0,3453000.0,13.72,658.0,5885.0,759012.78,0.2547070473244674,6.9165885178846525,2014.4581034571381,4318.277374908341,1850.3466863818658,2002.6961448587938,0.0035287072051063484
3485,HAT-P-23 b,HAT-P-23,0,3479999.9999999995,15.334,664.237,5905.0,835610.4,0.18417644611346937,6.573396822107817,2112.6021401931425,4528.663072477295,1940.4952443741863,2100.267141085898,0.0024428660957728967
3488,WASP-33 b,WASP-33,0,3585000.0,17.856,665.21819,7430.0,1002732.48,0.11681241058949685,6.096014870479975,2868.9454602922688,6149.99252144521,2635.221708881297,2852.1943461008373,0.0011554105759973223
3498,WASP-46 b,WASP-46,0,3671999.9999999995,14.684,667.733,5620.0,640634.64,0.21083713901221465,6.73496402610655,1713.8614307514076,3673.9056659657717,1574.2386569699268,1703.8545871455754,0.0033431329801110288
3503,Kepler-5 b,Kepler-5,0,8070000.0,15.984,670.93913,6297.0,1246452.18,0.16424952050768374,6.470753760725764,1806.8423190186859,3873.2234206584103,1659.6446915789068,1796.2925813430488,0.0024750398678762167
3504,Kepler-5 b,Kepler-5,0,7596000.0,16.04,671.864,6297.0,1246452.18,0.162759250480428,6.463898851591954,1862.3638934750034,3992.241809962482,1710.6431020902212,1851.4899780669282,0.0023867661794695185
3508,Kepler-40 b,Kepler-40,0,11925000.0,14.235,673.7996,6510.0,1559806.08,0.2335262665646558,6.871359754777769,1718.987094966327,3684.8932560142707,1578.946749820955,1708.9503237833555,0.003667703021728297
3510,Kepler-5 b,Kepler-5,0,7606500.0,16.04,675.70658,6297.0,1246452.18,0.16369011660915506,6.482356929187233,1861.0780475600745,3989.4854164130084,1709.4620099027973,1850.2116399112274,0.002394008686311741
3512,WASP-164 b,WASP-164,0,4227000.0,12.644,676.9779,5806.0,647598.06,0.3348100083177053,7.30804226448086,1659.201739197734,3556.734845212229,1524.03191453561,1649.5140409878518,0.005298399476733031
3514,WASP-53 b,WASP-53,0,6151500.0,12.038,677.61356,4953.0,557073.6,0.3883260034262036,7.493244832821399,1088.227307562463,2332.769965748951,999.5729318583501,1081.8733980345503,0.008550227789125835
3515,WASP-8 b,WASP-8,0,12015000.0,11.635,677.61356,5600.0,654561.48,0.4300909728034695,7.621911443965139,954.3042954678931,2045.6869471867521,876.5601964561126,948.7323316756194,0.010349074793755348
3517,HAT-P-22 b,HAT-P-22,0,6210000.0,12.106,682.352,5302.0,724195.68,0.38448894911424464,7.498250547058412,1321.9267941033488,2833.7380442238955,1214.2336735178365,1314.20836690171,0.007218034359248968
3518,HAT-P-31 b,HAT-P-31,0,9150000.0,11.994,682.38101,6070.0,947025.1200000001,0.3953777272908304,7.533338671433521,1425.753382683836,3056.305099657607,1309.6018441482092,1417.4287358570805,0.00695033808124863
3523,Kepler-40 b,Kepler-40,0,12029999.999999998,16.141,686.5128,6510.0,1726928.16,0.1632054767121228,6.513510971537991,1800.8221662192211,3860.318367144115,1654.1149812489252,1790.3075788343058,0.002432065420793993
3524,NGTS-10 b,NGTS-10,0,2145000.0,13.507,687.14846,4600.0,487439.39999999997,0.2787733665391403,7.123638740604098,1600.9951483940104,3431.9607415925475,1470.5672273155478,1591.6473051108744,0.004565499061372866
3526,HATS-15 b,HATS-15,0,4067999.9999999995,12.386,689.6911,5311.0,640634.64,0.36285974962382106,7.4527717609654,1538.7800792797848,3298.593894760017,1413.4206196095042,1529.7954955084049,0.006004954632600863
3529,HAT-P-31 b,HAT-P-31,0,8250000.0,11.99,689.98,6065.0,947025.1200000001,0.4001808983836295,7.5764316188357865,1500.272323171567,3216.0470442322103,1378.0499664335653,1491.5125773515363,0.006687451514972766
3530,HAT-P-22 b,HAT-P-22,0,6213000.0,12.106,690.32676,5302.0,724195.68,0.38898253467102234,7.54193991008609,1321.607603758456,2833.053814334838,1213.940486582857,1313.8910402359948,0.0072429721027323785
3533,HAT-P-56 b,HAT-P-56,0,6345000.0,16.432,692.8694,6566.0,995769.0599999999,0.1561196268516856,6.485396395878799,1899.1090192434608,4071.010211733548,1744.3947207462093,1888.0205574781107,0.0022066686880590986
3536,WASP-87 b,WASP-87,0,4419000.0,15.524,692.8694,6450.0,1135037.46,0.18514751231368007,6.672366941552602,2386.6477670928357,5116.118839515885,2192.215256213131,2372.7126784567395,0.0021492843511304468
3537,HAT-P-22 b,HAT-P-22,0,6256500.0,11.882,696.68336,5314.0,738122.52,0.4151874289153474,7.647667418342715,1332.617679596676,2856.655477385867,1224.0536069843688,1324.8368307679323,0.007573644142893963
3541,Kepler-40 b,Kepler-40,0,12000000.0,13.11,699.2,6510.0,1483208.46,0.310220680656579,7.2938262276860755,1671.0020384347804,3582.0304644782914,1534.8708813794033,1661.2454409855266,0.0048153949181158695
3555,CoRoT-21 b,CoRoT-21,0,6240000.0,14.572,705.5826,6200.0,1357866.9,0.22796479140659512,6.949769457897833,2111.609040825053,4526.53422277578,1939.5830496147921,2099.279840197127,0.0029149263676231177
3556,WASP-71 b,WASP-71,0,6933000.0,16.365,706.21826,6050.0,1573732.92,0.16108990129656156,6.560961883334919,2104.484864049973,4511.2625368916815,1933.039256588596,2092.1972598554166,0.002060081603798606
3561,HAT-P-14 b,HAT-P-14,0,9090000.0,12.89,709.367,6600.0,1023622.74,0.3311232155445627,7.4090935795090225,1617.0277528941563,3466.328908969679,1485.2937071365998,1607.5862989124257,0.005212138920411961
3564,HATS-52 b,HATS-52,0,3747000.0,15.491,711.9392,6010.0,731159.1,0.1914617156626393,6.770765527714943,1938.3137984007187,4155.051230274726,1780.4056127471254,1926.9964289263858,0.002626839335174964
3567,WASP-71 b,WASP-71,0,6928500.0,16.37,712.545,6059.0,1573732.92,0.1623841590513972,6.589278399105784,2108.299830487093,4519.440459889026,1936.5434299905983,2095.9899515789493,0.0020627028311592716
3568,WASP-8 b,WASP-8,0,12015000.0,11.635,713.18,5600.0,654561.48,0.45266549858296573,7.819382036117113,954.3042954678931,2045.6869471867521,876.5601964561126,948.7323316756194,0.010482914374174824
3572,CoRoT-21 b,CoRoT-21,0,6255000.0,14.572,718.2958,6200.0,1357866.9,0.23207226512563287,7.012100476663834,2109.07561574868,4521.103465903968,1937.2560145242044,2096.761207208417,0.0029376423804462486
3573,HATS-24 b,HATS-24,0,3570000.0000000005,15.637,718.2958,6125.0,779903.04,0.18781073849602467,6.769100992994849,2090.1517050755933,4480.537372638423,1919.8737739369028,2077.9477889071873,0.0023991999967018086
3578,HAT-P-14 b,HAT-P-14,0,9162000.0,13.664,721.79193,6600.0,1107183.78,0.28284979214067546,7.25893876237602,1675.113221186302,3590.8433692637236,1538.6471393062045,1665.3326194843758,0.004323966418782097
3582,HAT-P-14 b,HAT-P-14,0,8940000.0,13.451,724.6524,6583.0,1065403.26,0.2976757240593402,7.330669320787823,1659.1957382118944,3556.7219812458184,1524.0264024307692,1649.5080750403913,0.004562542332004842
3590,WASP-36 b,WASP-36,0,3964500.0,14.359,729.73768,5900.0,661524.9,0.24641752256822597,7.119956434852165,1759.6099763881246,3771.974178395472,1616.2602158598409,1749.3360175224664,0.0036099812859901404
3600,TOI-1518 b,TOI-1518,0,5835000.0,21.017,731.00534,7300.0,1357866.9,0.07872012565247656,5.890212470963694,2571.0856712704194,5511.487711828855,2361.6275980496407,2556.073692035716,0.0007849834631012961
3605,WASP-192 b,WASP-192,0,6120000.0,13.787,731.009,5910.0,919171.4400000001,0.2788629382319878,7.272479779697637,1672.228218672848,3584.6589561657183,1535.997168660594,1662.4644618385616,0.004240014822180821
3607,WASP-36 b,WASP-36,0,3964500.0,14.359,731.932,5959.0,661524.9,0.24715849965210349,7.130653248190477,1777.2060761520058,3809.6939201794266,1632.422818018439,1766.829377697691,0.003583192439240725
3608,HAT-P-14 b,HAT-P-14,0,9093000.0,12.89,731.96249,6600.0,1023622.74,0.341670494041596,7.526169629707399,1616.7609826617224,3465.7570490451462,1485.0486698162592,1607.321086290162,0.005263348491635882
3609,POTS-1 b,POTS-1,0,5601000.0,10.548,734.16,4400.0,410841.77999999997,0.6253998275790371,8.332327799184648,870.046989026878,1865.069430520342,799.1670615435348,864.9669843119693,0.014354390220032246
3612,WASP-66 b,WASP-66,0,8190000.0,15.581,737.335,6580.0,1218598.5,0.19487506305664337,6.870539001117393,1853.1039402491376,3972.3917835760603,1702.137527445543,1842.2840915830207,0.0027219404970941306
3614,WASP-66 b,WASP-66,0,8190000.0,15.581,737.3656,6600.0,1218598.5,0.1948831505296774,6.870681566106314,1858.736475021931,3984.465922735866,1707.31119774173,1847.8837392778019,0.0027148571730364964
3615,CoRoT-11 b,CoRoT-11,0,6540000.0,16.03,740.51,6440.0,953988.54,0.1797246979832193,6.7882018993824245,1795.783964496467,3849.518265383619,1649.4872256023705,1785.2987940152693,0.002570384246643974
3620,CoRoT-11 b,CoRoT-11,0,6600000.0,15.984,743.7222,6440.0,953988.54,0.18206720890003786,6.812690908506946,1787.6026738180246,3831.980505539602,1641.9724383396308,1777.165272015697,0.0026078159487044495
3621,Kepler-17 b,Kepler-17,0,3907500.0,14.684,743.7222,5781.0,682415.16,0.23483077947004283,7.107866020489441,1763.8568104919202,3781.077871142388,1620.1610740599126,1753.558055336472,0.003398596974673151
3624,WASP-36 b,WASP-36,0,4015500.0,14.874,750.39663,5959.0,682415.16,0.227973803674617,7.0939414087095205,1793.549720288465,3844.7288452428493,1647.4349980778818,1783.077595046495,0.003236959227713644
3627,TOI-1333 b,TOI-1333,0,9390000.0,15.648,753.2571,6274.0,1343940.06,0.19653690987790357,6.929441719911618,1732.9545998035749,3714.8345886332504,1591.7763670010145,1722.8362755650517,0.0028708228438765367
3628,WASP-66 b,WASP-66,0,8191500.0,15.581,753.2571,6600.0,1218598.5,0.19908321842902393,6.944324415494681,1858.5662844364879,3984.101095017046,1707.154872035433,1847.7145423961324,0.0027382506445703635
3629,HATS-12 b,HATS-12,0,7192500.0,15.132,756.4354,6408.0,1538915.82,0.21825301352528884,7.061448635269426,2164.0909908405674,4639.0367448953175,1987.7894641038351,2151.455360149796,0.0026205080613177028
3630,NGTS-3 A b,NGTS-3 A,0,3450000.0,16.589,756.4354,5600.0,647598.06,0.1656489263490382,6.744222149124726,1771.400513215805,3797.248870548968,1627.090215606334,1761.0577121112433,0.0023622547347959383
3645,CoRoT-17 b,CoRoT-17,0,7215000.0,11.433,765.9703,5740.0,1107183.78,0.5123995289661895,8.174889890196148,1641.682237445195,3519.179302156843,1507.9396701949413,1632.0968315857583,0.007176101641817157
3650,CoRoT-17 b,CoRoT-17,0,6915000.0,11.43,772.29,5740.0,1107183.78,0.5170340225710067,8.209621577160718,1676.9154836149155,3594.706775038096,1540.3025772163066,1667.1243589162425,0.007064673992986854
3657,HATS-24 b,HATS-24,0,3820500.0,16.668,775.5052,6346.0,814720.1399999999,0.1674216588594773,6.81250226185376,2139.5858105464836,4586.506406612089,1965.28064196525,2127.093259980123,0.0019962974019280674
3659,WASP-140 b,WASP-140,0,4845000.0,16.141,775.5052,5260.0,605817.54,0.18436174221184243,6.922822342129464,1357.9859985347487,2911.0360760797475,1247.3552506400913,1350.0570299131202,0.003245624180977004
3661,Kepler-17 b,Kepler-17,0,3886500.0,14.68,778.65,5781.0,703305.42,0.24606028519334786,7.273847044842392,1795.4823185657317,3848.8716444408988,1649.210153794603,1784.9989093259035,0.003406704653646415
3667,CoRoT-17 b,CoRoT-17,0,7215000.0,11.287,781.8618,5740.0,1128074.04,0.5435904542917819,8.31250239097048,1657.09743232822,3552.2239642319337,1522.0990387729155,1647.422020683263,0.007377381387671526
3670,Kepler-17 b,Kepler-17,0,4020000.0,14.908,785.0401,5781.0,731159.1,0.23687056216038171,7.247567632752406,1800.036886485535,3858.635008378236,1653.3936757272986,1789.5268841687823,0.003259750801512599
3671,Qatar-2 b,Qatar-2,0,3229500.0,14.056,785.0401,4645.0,543146.76,0.28260770453399076,7.463990785433379,1390.7920120108606,2981.3604305608415,1277.4886638020464,1382.6714966047045,0.004800462417444688
3672,Qatar-2 b,Qatar-2,0,3223500.0,12.823,790.41,4645.0,494402.81999999995,0.3747666194258014,7.841288631835049,1328.1522668083644,2847.0832301496007,1219.9519770015959,1320.3974905001912,0.006432300429930724
3675,WASP-161 b,WASP-161,0,10095000.0,12.812,791.3967,6400.0,1190744.82,0.3762017806710388,7.849548926075801,1604.8028241768673,3440.1230360358422,1474.0647040094213,1595.4327487486016,0.00550867455997833
3676,Qatar-2 b,Qatar-2,0,3229500.0,14.056,792.635,4645.0,543146.76,0.2853418034101694,7.5000092096368265,1390.7920120108606,2981.3604305608415,1277.4886638020464,1382.6714966047045,0.004816099776459582
3680,Kepler-419 b,Kepler-419,0,55500000.0,10.8,794.5,6430.0,1211635.08,0.6305216986968625,8.566257425376865,693.6428563133426,1486.9220896399927,637.1340056708977,689.5928348490125,0.016238173072264446
3687,TOI-942 c,TOI-942,0,12705000.0,5.79,794.575,4928.0,710268.84,4.092386159706746,11.699955627518262,850.7075021931032,1823.6124906647528,781.4031004476013,845.7404163038885,0.009310633624137872
3691,TOI-150.01,TOI-150,0,10555500.0,14.067,797.7533,6255.0,1065403.26,0.2865111638594899,7.521242807911384,1450.8764678257828,3110.160004840386,1332.67823241576,1442.405133070003,0.004649859643277116
3708,Kepler-419 b,Kepler-419,0,55560000.0,10.761,820.0014,6430.0,1218598.5,0.6578609403971596,8.718404796368269,695.2575139249121,1490.3833378140293,638.6171223244938,691.1980648453117,0.016429474920611257
3709,TIC 172900988 b,TIC 172900988 Aa,0,130142999.99999999,11.24,823.9,6050.0,960951.96,0.5800333583098347,8.550866853980603,379.56077387389473,813.6424874806113,348.63917944622625,377.34460561494774,0.02184658985209636
3716,Qatar-2 b,Qatar-2,0,3240000.0,12.89,826.358,4645.0,494402.81999999995,0.38573308055065114,7.996753470848612,1324.7660809915608,2839.8244593790173,1216.8416528430328,1317.0310758453268,0.006436950224417982
3717,TOI-942 b,TOI-942,0,7194000.0,4.81,826.358,4928.0,710268.84,7.423528985437018,13.090843411487029,1130.530753207685,2423.453416497776,1038.430051963175,1123.9298435682322,0.004762544938407843
3724,CoRoT-11 b,CoRoT-11,0,6610500.0,16.029,832.7146,6440.0,953988.54,0.2021409462447448,7.198647759456747,1786.1824115522936,3828.9359714298985,1640.6678802688132,1775.7533023354208,0.002707648151972532
3726,HATS-76 b,HATS-76,0,3987000.0,12.094,835.57088,4016.0,438695.46,0.47222698981066547,8.301617404405306,972.6076327209782,2084.9227530889307,893.3724197422925,966.9287999426418,0.009729649691180797
3730,TIC 172900988 b,TIC 172900988 Aa,0,132492000.0,11.3,837.0,6050.0,960951.96,0.5799192557490923,8.595666468065234,376.1810395969895,806.3975465031269,345.5347812413738,373.9846048309209,0.021745264240023997
3735,WASP-38 b,WASP-38,0,11376000.0,12.218,841.61384,6180.0,940061.7000000001,0.4613068548571213,8.28919625638662,1297.0519772069372,2780.4153373259865,1191.3853278810416,1289.4787883530082,0.0075591781784986704
3738,TIC 172900988 b,TIC 172900988 Aa,0,130852500.0,11.15,845.7,6050.0,960951.96,0.6099147414955213,8.698147737458498,378.53036022052237,811.4336493029803,347.69271027625535,376.32020831044326,0.02240212408605785
3744,WASP-141 b,WASP-141,0,7035000.0,13.563,854.9627,5900.0,953988.54,0.34257627635773047,7.929608599148685,1586.269802577653,3400.3948690795633,1457.0415080214293,1577.0079372096404,0.0048807361795700655
3745,WASP-38 b,WASP-38,0,11283000.0,12.263,855.245,6150.0,926134.8600000001,0.46363665184769703,8.34070874537999,1286.4279122614817,2757.6411435094046,1181.6267713074435,1278.916754884812,0.007568437153745328
3749,Kepler-23 c,Kepler-23,0,14850000.0,3.2,858.1,5760.0,1058439.84,26.17974239585613,16.354979725131905,1122.7365549711315,2406.745444342536,1031.2708219671479,1116.1811538666086,0.0016669156595060706
3754,OGLE-TR-132 b,OGLE-TR-132,0,4554000.0,13.451,858.141,6210.0,919171.4400000001,0.352510725859745,7.977339734462486,2036.942947471463,4366.476835109956,1870.9997625338685,2025.0497050286283,0.0040302841514441735
3764,CoRoT-10 b,CoRoT-10,0,15825000.0,10.873,867.6759,5075.0,550110.18,0.6748181776074612,8.921956915914501,690.8353388996877,1480.9037768707967,634.5552076634334,686.8017098852811,0.016258777738399274
